,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,labels
17,-0.083004,-0.175,-1.0,-1.0,-0.840304,-0.9941399999999999,-0.8981370000000001,-0.9972559999999999,-0.759876,-0.8654780000000001,-0.615611,-0.81138,-0.13806,0.011764700000000001,-0.22960100000000003,-0.615611,0.36157399999999995,-0.757263,-1.0
18,0.8498020000000001,-0.358333,-1.0,-1.0,-0.958175,-0.9995139999999999,-0.957764,-0.999524,-0.9612700000000001,-0.993517,-0.91458,-0.979735,0.43283599999999994,-0.503529,0.0208729,-0.91458,0.876984,-0.739911,-1.0
19,-0.16996,-0.2,-1.0,-1.0,-0.923954,-0.998548,-0.9701860000000001,-0.9993920000000001,-0.685515,-0.810373,-0.522828,-0.738114,-0.29477600000000004,0.117647,-0.24098699999999998,-0.522828,0.277082,-0.768475,-1.0
20,-0.731225,-0.2,-1.0,-1.0,-0.30038000000000004,-0.969815,-0.560248,-0.974686,-0.8672860000000001,-0.8930309999999999,-0.8379969999999999,-0.873733,0.44776099999999996,-0.564706,0.10436400000000001,-0.8379969999999999,0.349912,-0.814926,-1.0
21,-0.41502,0.0,-1.0,-1.0,-0.984791,-0.9999399999999999,-0.985093,-0.999936,-0.99277,-1.0,-0.979381,-1.0,0.615672,-0.670588,0.10436400000000001,-0.979381,1.0,-0.681103,-1.0
22,-0.0592885,-0.35,-0.333333,-1.0,-0.726236,-0.9807290000000001,-0.7391300000000001,-0.9828959999999999,-0.8538600000000001,-0.9157209999999999,-0.773196,-0.879969,0.19403,-0.315294,-0.0398482,-0.773196,0.373371,-0.769205,-1.0
23,0.035573099999999996,-0.05833330000000001,-1.0,-1.0,-0.984791,-0.999851,-0.9900620000000001,-0.999893,-0.985025,-1.0,-0.95729,-1.0,0.559701,-0.6,0.0474383,-0.95729,1.0,-0.681103,-1.0
24,0.035573099999999996,0.025,-1.0,-1.0,-0.8174899999999999,-0.9936360000000001,-0.932919,-0.9977719999999999,-0.9137620000000001,-0.967585,-0.848306,-0.9314110000000001,0.26865700000000003,-0.402353,0.024668,-0.848306,0.6678689999999999,-0.779217,-1.0
25,-0.233202,0.0166667,-1.0,-1.0,-0.9619770000000001,-0.999653,-0.9826090000000001,-0.999527,-0.986574,-1.0,-0.963181,-0.998441,0.570896,-0.6211760000000001,0.0702087,-0.963181,1.0,-0.690793,-1.0
26,-0.8260870000000001,-0.325,-1.0,0.0,-0.718631,-0.99065,-0.6869569999999999,-0.9917940000000001,-0.823393,-0.8719610000000001,-0.752577,-0.8519100000000001,0.276119,-0.355294,-0.0588235,-0.752577,0.129796,-0.74361,-1.0
27,-0.9288540000000001,-0.30833299999999997,-1.0,-1.0,-0.9695819999999999,-0.999761,-0.9677020000000001,-0.999717,-0.9685,-0.9983790000000001,-0.9204709999999999,-0.9906469999999999,0.45149300000000003,-0.498824,-0.00569258,-0.9204709999999999,0.9722219999999999,-0.713105,-1.0
28,-0.07509880000000001,-0.183333,-1.0,0.0,-0.756654,-0.9946450000000001,-0.821118,-0.9955510000000001,-0.8146140000000001,-0.897893,-0.703976,-0.8519100000000001,0.0335821,-0.162353,-0.12334,-0.703976,0.389254,-0.764941,-1.0
29,-0.24901199999999998,-0.291667,-1.0,-1.0,-0.931559,-0.9969530000000001,-0.962733,-0.999567,-0.9122129999999999,-0.961102,-0.8424149999999999,-0.939205,0.302239,-0.381176,-0.04364319999999999,-0.8424149999999999,0.557725,-0.742008,-1.0
30,0.00395257,-0.125,-1.0,-1.0,-0.946768,-0.9985959999999999,-0.962733,-0.9986700000000001,-0.9726309999999999,-0.9967590000000001,-0.9337260000000001,-0.9906469999999999,0.492537,-0.543529,0.024668,-0.9337260000000001,0.940476,-0.704283,-1.0
31,-0.7154149999999999,-0.09166669999999999,-1.0,-1.0,-0.942966,-0.9993049999999999,-0.9527950000000001,-0.999332,-0.973147,-0.9967590000000001,-0.94109,-0.9844120000000001,0.49626899999999996,-0.576471,0.0740038,-0.94109,0.925926,-0.749494,-1.0
32,0.0118577,-0.333333,-1.0,0.0,0.86692,0.517045,0.130435,-0.45477700000000004,-0.382391,-0.439222,-0.301915,-0.41387399999999996,0.0783582,-0.204706,-0.100569,-0.301915,-0.30223099999999997,-0.756943,-1.0
33,-0.873518,-0.175,-0.333333,-1.0,-0.9125479999999999,-0.997453,-0.8782610000000001,-0.995677,-0.9447459999999999,-0.97893,-0.91458,-0.943882,0.414179,-0.578824,0.16129000000000002,-0.91458,0.613316,-0.857126,-1.0
34,-0.731225,-0.458333,-1.0,0.0,-0.467681,-0.612375,-0.6496890000000001,-0.7089840000000001,-0.811516,-0.8768229999999999,-0.742268,-0.822292,0.15671600000000002,-0.36,0.0702087,-0.742268,0.27484200000000003,-0.8251200000000001,-1.0
35,0.549407,-0.216667,-1.0,-1.0,-0.745247,-0.968412,-0.836025,-0.979226,-0.9421639999999999,-0.9756889999999999,-0.8895430000000001,-0.9657049999999999,0.41791000000000006,-0.470588,-0.0170778,-0.8895430000000001,0.772097,-0.718386,-1.0
36,-0.185771,0.0666667,-1.0,-1.0,-0.9771860000000001,-0.998959,-0.985093,-0.9992549999999999,-0.990705,-1.0,-0.9764360000000001,-0.9968819999999999,0.600746,-0.665882,0.111954,-0.9764360000000001,1.0,-0.700018,-1.0
37,-0.41502,-0.075,-1.0,-1.0,-0.95057,-0.9995139999999999,-0.962733,-0.999439,-0.9777950000000001,-1.0,-0.94109,-0.995323,0.507463,-0.555294,0.028463,-0.94109,1.0,-0.7009810000000001,-1.0
38,0.083004,0.05,-0.333333,-1.0,-0.8859319999999999,-0.9964149999999999,-0.9552799999999999,-0.9997440000000001,-0.893623,-0.9546190000000001,-0.815906,-0.917381,0.212687,-0.33882399999999996,-0.0208729,-0.815906,0.559733,-0.770545,-1.0
39,0.778656,-0.391667,-1.0,-1.0,-0.790874,-0.991985,-0.9204969999999999,-0.99611,-0.936483,-0.97731,-0.880707,-0.9563520000000001,0.365672,-0.454118,0.00948768,-0.880707,0.695459,-0.7520600000000001,-1.0
40,-0.454545,-0.075,-1.0,-1.0,-0.749049,-0.991866,-0.816149,-0.9945450000000001,-0.722696,-0.73906,-0.667158,-0.766173,0.46641800000000005,-0.404706,-0.172676,-0.6494850000000001,-0.19501500000000002,-0.49503199999999997,-1.0
41,-0.312253,0.041666699999999994,-1.0,-1.0,-0.874525,-0.9976809999999999,-0.908075,-0.9969520000000001,-0.888459,-0.940032,-0.824742,-0.9064690000000001,0.276119,-0.404706,0.0208729,-0.824742,0.390175,-0.787967,-1.0
42,-0.454545,-0.275,-0.333333,-1.0,-0.91635,-0.996534,-0.9204969999999999,-0.9980979999999999,-0.934934,-0.9821719999999999,-0.877761,-0.950117,0.320896,-0.44705900000000004,0.0436433,-0.877761,0.78168,-0.782175,-1.0
43,0.09881419999999999,-0.05,-1.0,-1.0,-0.9543729999999999,-0.999552,-0.8807450000000001,-0.99455,-0.945262,-0.97731,-0.896907,-0.9657049999999999,0.429104,-0.49176499999999995,0.00569261,-0.896907,0.706397,-0.728057,-1.0
44,-0.0118577,0.08333330000000001,-1.0,-1.0,-0.904943,-0.997274,-0.960248,-0.9988030000000001,-0.954557,-0.993517,-0.89838,-0.976617,0.384328,-0.456471,-0.00569258,-0.89838,0.906173,-0.73574,-1.0
45,-0.802372,0.05,-1.0,-1.0,-0.9961979999999999,-0.9999629999999999,-0.995031,-0.999957,-0.9963850000000001,-1.0,-0.989691,-1.0,0.641791,-0.703529,0.13093,-0.989691,0.555556,-0.681103,-1.0
46,0.0909091,-0.08333330000000001,-1.0,-1.0,-0.9277569999999999,-0.9991559999999999,-0.9478260000000001,-0.998798,-0.9483600000000001,-0.988655,-0.896907,-0.964147,0.373134,-0.47764700000000004,0.0398482,-0.896907,0.814815,-0.767433,-1.0
47,0.525692,-0.05833330000000001,-1.0,-1.0,-0.897338,-0.9991260000000001,-0.9378879999999999,-0.998691,-0.9607540000000001,-0.9854129999999999,-0.9263620000000001,-0.9735,0.485075,-0.562353,0.06261860000000001,-0.9263620000000001,0.673545,-0.744969,-1.0
48,-0.549407,-0.183333,-1.0,-1.0,-0.939163,-0.999492,-0.873292,-0.9975799999999999,-0.940098,-0.97893,-0.8880709999999999,-0.9579110000000001,0.38059699999999996,-0.472941,0.024668,-0.8880709999999999,0.728965,-0.744693,-1.0
49,0.604743,-0.125,-1.0,-1.0,-0.9277569999999999,-0.997453,-0.9527950000000001,-0.997922,-0.969533,-0.995138,-0.9322530000000001,-0.9844120000000001,0.481343,-0.550588,0.0474383,-0.9322530000000001,0.92284,-0.7330399999999999,-1.0
50,-0.833992,0.0166667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.66791,-0.736471,0.157495,-1.0,-1.0,0.022108799999999998,-1.0
51,-0.644269,-0.358333,-1.0,-1.0,-0.897338,-0.997244,-0.930435,-0.9981620000000001,-0.954041,-0.990276,-0.89838,-0.978176,0.402985,-0.45882399999999995,-0.0208729,-0.89838,0.8591469999999999,-0.722116,-1.0
52,0.731225,-0.09166669999999999,-1.0,-1.0,-0.973384,-0.999873,-0.9826090000000001,-0.999909,-0.986057,-1.0,-0.9602360000000001,-1.0,0.567164,-0.609412,0.055028499999999994,-0.9602360000000001,1.0,-0.681103,-1.0
53,-0.264822,0.108333,-1.0,-1.0,-0.9695819999999999,-0.999761,-0.97764,-0.99976,-0.983992,-1.0,-0.9543450000000001,-1.0,0.552239,-0.590588,0.0398482,-0.9543450000000001,1.0,-0.681103,-1.0
54,-0.422925,-0.075,-1.0,-1.0,-0.91635,-0.997497,-0.9403729999999999,-0.998991,-0.7748520000000001,-0.8833059999999999,-0.624448,-0.8300860000000001,-0.15298499999999998,0.0376471,-0.25616700000000003,-0.624448,0.436442,-0.752147,-1.0
55,-0.9604739999999999,-0.108333,-1.0,-1.0,-0.9961979999999999,-0.999726,-0.997516,-0.9998040000000001,-0.999484,-1.0,-0.998527,-1.0,0.664179,-0.731765,0.1537,-0.998527,-0.777778,-0.681103,-1.0
56,-0.525692,-0.1,-1.0,-1.0,-0.942966,-0.9983190000000001,-0.9527950000000001,-0.998627,-0.982959,-0.9983790000000001,-0.95729,-0.995323,0.55597,-0.609412,0.06641369999999999,-0.95729,0.9682540000000001,-0.6940970000000001,-1.0
57,-0.865613,-0.366667,-1.0,-1.0,-0.8935360000000001,-0.996042,-0.9155280000000001,-0.9974799999999999,-0.959205,-0.9821719999999999,-0.92489,-0.9735,0.49626899999999996,-0.562353,0.051233400000000005,-0.92489,0.725541,-0.726463,-1.0
58,-0.794466,0.025,-1.0,-1.0,-0.923954,-0.9980209999999999,-0.92795,-0.998467,-0.878647,-0.946515,-0.789396,-0.9080280000000001,0.160448,-0.28,-0.06261860000000001,-0.789396,0.545662,-0.764575,-1.0
59,-0.699605,-0.05833330000000001,-1.0,0.0,-0.634981,-0.9903700000000001,-0.709317,-0.9934430000000001,-0.8941389999999999,-0.940032,-0.829161,-0.91894,0.317164,-0.4,-0.028463,-0.829161,0.544303,-0.738636,-1.0
60,-0.7470359999999999,-0.116667,-1.0,-1.0,-0.9809889999999999,-0.9999629999999999,-0.995031,-0.999957,-0.985025,-1.0,-0.9587629999999999,-0.998441,0.559701,-0.607059,0.0588235,-0.9587629999999999,1.0,-0.6939420000000001,-1.0
61,-0.47035600000000005,-0.23333299999999998,-1.0,-1.0,-0.9543729999999999,-0.998835,-0.950311,-0.998611,-0.9700489999999999,-0.9983790000000001,-0.92489,-0.9906469999999999,0.462687,-0.512941,0.00569261,-0.92489,0.975309,-0.711681,-1.0
62,-0.7075100000000001,-0.125,-1.0,-1.0,-0.9353610000000001,-0.9995139999999999,-0.945342,-0.998418,-0.9607540000000001,-0.9918959999999999,-0.92489,-0.968823,0.440299,-0.555294,0.09677419999999999,-0.92489,0.8253969999999999,-0.790514,-1.0
63,-0.9288540000000001,-0.158333,-1.0,-1.0,-0.9771860000000001,-0.99915,-0.97764,-0.9997370000000001,-0.9938030000000001,-1.0,-0.9838,-0.998441,0.623134,-0.687059,0.12334,-0.9838,0.333333,-0.700415,-1.0
64,0.897233,-0.341667,-1.0,0.0,-0.612167,-0.9528540000000001,-0.696894,-0.908012,-0.874516,-0.930308,-0.792342,-0.9080280000000001,0.242537,-0.31294099999999997,-0.09297910000000001,-0.792342,0.525838,-0.7388520000000001,-1.0
65,-0.8498020000000001,-0.116667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.66791,-0.736471,0.157495,-1.0,-1.0,0.022108799999999998,-1.0
66,-0.699605,-0.45,-0.333333,-1.0,-0.874525,-0.996348,-0.8931680000000001,-0.998883,-0.89259,-0.952998,-0.8262149999999999,-0.90491,0.21641799999999997,-0.392941,0.06261860000000001,-0.8262149999999999,0.524098,-0.8063739999999999,-1.0
67,-0.9920950000000001,-0.291667,-1.0,-1.0,-0.737643,-0.973223,-0.895652,-0.9891639999999999,-0.9271879999999999,-0.9692059999999999,-0.870398,-0.9469989999999999,0.354478,-0.44705900000000004,0.00948768,-0.870398,0.649568,-0.7604420000000001,-1.0
68,-0.541502,0.08333330000000001,-0.333333,-1.0,-0.8365020000000001,-0.996893,-0.903106,-0.9981559999999999,-0.823393,-0.884927,-0.75405,-0.83788,0.186567,-0.36235300000000004,0.0436433,-0.75405,0.171551,-0.801028,-1.0
69,-0.98419,-0.44166700000000003,-1.0,0.0,0.015209100000000001,-0.28171799999999997,0.9378879999999999,-0.0444471,0.110767,0.0324149,0.212077,0.07716289999999999,-0.22761199999999998,0.011764700000000001,-0.13852,0.212077,-0.460534,-0.787623,-1.0
70,0.810277,-0.275,-1.0,-1.0,-0.973384,-0.9996940000000001,-0.9826090000000001,-0.999909,-0.980377,-1.0,-0.945508,-0.998441,0.526119,-0.564706,0.024668,-0.945508,1.0,-0.687591,-1.0
71,-0.541502,-0.09166669999999999,-1.0,-1.0,-0.8517110000000001,-0.9959950000000001,-0.9354040000000001,-0.997302,-0.734056,-0.8460290000000001,-0.5611189999999999,-0.809821,-0.190298,0.15529400000000002,-0.40797,-0.5611189999999999,0.362533,-0.727057,-1.0
72,-0.802372,-0.09166669999999999,-1.0,-1.0,-0.946768,-0.997431,-0.962733,-0.9984770000000001,-0.98141,-0.9983790000000001,-0.955817,-0.9922059999999999,0.544776,-0.609412,0.07779889999999999,-0.955817,0.9682540000000001,-0.709432,-1.0
73,-0.7470359999999999,0.09166669999999999,-1.0,-1.0,-0.8707219999999999,-0.997223,-0.960248,-0.997967,-0.9462950000000001,-0.9756889999999999,-0.9042709999999999,-0.9625879999999999,0.44776099999999996,-0.522353,0.0360531,-0.9042709999999999,0.627161,-0.743624,-1.0
74,-0.636364,-0.1,-0.333333,-1.0,-0.8441059999999999,-0.9954129999999999,-0.9403729999999999,-0.998006,-0.9390649999999999,-0.9692059999999999,-0.910162,-0.9407639999999999,0.440299,-0.583529,0.142315,-0.910162,0.46585299999999996,-0.846576,-1.0
75,-0.581028,-0.041666699999999994,-1.0,-1.0,-0.9543729999999999,-0.999373,-0.97764,-0.99976,-0.980377,-1.0,-0.951399,-0.9922059999999999,0.526119,-0.5929409999999999,0.0702087,-0.951399,1.0,-0.7266130000000001,-1.0
76,-0.233202,0.108333,-1.0,-1.0,-0.984791,-0.9999399999999999,-0.985093,-0.999872,-0.986057,-1.0,-0.9602360000000001,-1.0,0.567164,-0.609412,0.055028499999999994,-0.9602360000000001,1.0,-0.681103,-1.0
77,-0.857708,-0.341667,-1.0,-1.0,-0.904943,-0.9961979999999999,-0.950311,-0.996944,-0.952492,-0.987034,-0.8954340000000001,-0.979735,0.414179,-0.45176499999999997,-0.04364319999999999,-0.8954340000000001,0.808642,-0.705172,-1.0
78,-0.9604739999999999,-0.416667,-1.0,0.0,-0.718631,-0.9823729999999999,-0.744099,-0.958874,-0.825975,-0.8881690000000001,-0.749632,-0.847233,0.182836,-0.329412,-0.00569258,-0.749632,0.256312,-0.779872,-1.0
79,-0.652174,-0.191667,-1.0,0.0,0.745247,-0.974195,0.21987600000000002,-0.977017,-0.305448,-0.3906,-0.189985,-0.34684299999999996,-0.141791,-0.0188235,-0.17647100000000002,-0.189985,-0.28205,-0.770447,-1.0
80,-0.628458,-0.43333299999999997,-1.0,-1.0,-0.8783270000000001,-0.996265,-0.9478260000000001,-0.998092,-0.9246059999999999,-0.974068,-0.860088,-0.94544,0.302239,-0.409412,0.00189756,-0.860088,0.684905,-0.7634989999999999,-1.0
81,0.865613,-0.208333,-1.0,-1.0,-0.9353610000000001,-0.9996940000000001,-0.962733,-0.9993110000000001,-0.966434,-0.993517,-0.918999,-0.9906469999999999,0.470149,-0.5011760000000001,-0.0208729,-0.918999,0.8809520000000001,-0.6940970000000001,-1.0
82,-0.8260870000000001,-0.0166667,-1.0,-1.0,-0.965779,-0.999843,-0.9826090000000001,-0.9997809999999999,-0.99277,-1.0,-0.979381,-1.0,0.615672,-0.670588,0.10436400000000001,-0.979381,0.555556,-0.681103,-1.0
83,-0.873518,-0.383333,-0.333333,-1.0,-0.939163,-0.998548,-0.950311,-0.9989610000000001,-0.9752129999999999,-0.993517,-0.9543450000000001,-0.979735,0.533582,-0.630588,0.12334,-0.9543450000000001,0.825926,-0.776199,-1.0
84,0.09881419999999999,-0.05,-1.0,-1.0,-0.9543729999999999,-0.999552,-0.8807450000000001,-0.99455,-0.945262,-0.97731,-0.896907,-0.9657049999999999,0.429104,-0.49176499999999995,0.00569261,-0.896907,0.706397,-0.728057,-1.0
85,-0.114625,-0.00833333,-1.0,-1.0,-0.9809889999999999,-0.9994940000000001,-0.985093,-0.999473,-0.987607,-1.0,-0.9661270000000001,-0.998441,0.578358,-0.630588,0.07779889999999999,-0.9661270000000001,1.0,-0.690793,-1.0
86,-0.857708,0.0166667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.66791,-0.736471,0.157495,-1.0,-1.0,0.022108799999999998,-1.0
87,-0.9051379999999999,-0.4,-1.0,-1.0,-0.942966,-0.9988950000000001,-0.9701860000000001,-0.9990879999999999,-0.9483600000000001,-0.97731,-0.9204709999999999,-0.950117,0.45149300000000003,-0.590588,0.142315,-0.9204709999999999,0.48095200000000005,-0.8419270000000001,-1.0
88,-0.810277,-0.333333,-1.0,-1.0,-0.889734,-0.991179,-0.9378879999999999,-0.9985629999999999,-0.9457780000000001,-0.987034,-0.892489,-0.9625879999999999,0.365672,-0.468235,0.0322581,-0.892489,0.822896,-0.768461,-1.0
89,-0.43873500000000004,-0.166667,-1.0,-1.0,-0.965779,-0.999395,-0.957764,-0.997986,-0.9819260000000001,-1.0,-0.9528719999999999,-0.995323,0.537313,-0.5929409999999999,0.0588235,-0.9528719999999999,1.0,-0.696245,-1.0
90,-0.549407,-0.05833330000000001,-0.333333,-1.0,-0.923954,-0.997699,-0.9751549999999999,-0.999316,-0.983992,-0.9983790000000001,-0.963181,-0.9922059999999999,0.563433,-0.632941,0.09677419999999999,-0.963181,0.9682540000000001,-0.710279,-1.0
91,-0.209486,0.05,-1.0,-1.0,-0.9695819999999999,-0.9989879999999999,-0.962733,-0.9988319999999999,-0.983992,-0.9967590000000001,-0.9646540000000001,-0.9922059999999999,0.574627,-0.64,0.09677419999999999,-0.9646540000000001,0.9,-0.716758,-1.0
92,-0.549407,-0.3,-1.0,-1.0,-0.8517110000000001,-0.996706,-0.913043,-0.9990120000000001,-0.938033,-0.9821719999999999,-0.880707,-0.9563520000000001,0.34328400000000003,-0.44705900000000004,0.0208729,-0.880707,0.749835,-0.761487,-1.0
93,0.7075100000000001,-0.483333,-1.0,-1.0,-0.939163,-0.998417,-0.9229809999999999,-0.998755,-0.9323520000000001,-0.974068,-0.87187,-0.9563520000000001,0.358209,-0.430588,-0.0208729,-0.87187,0.6450140000000001,-0.739451,-1.0
94,-0.280632,-0.08333330000000001,-1.0,-1.0,-0.901141,-0.996326,-0.908075,-0.997029,-0.791376,-0.8606159999999999,-0.689249,-0.833203,0.123134,-0.197647,-0.157495,-0.689249,0.19284400000000002,-0.728432,-1.0
95,-0.407115,0.05833330000000001,-1.0,1.0,-0.779468,-0.9921760000000001,-0.754037,-0.9964959999999999,-0.769688,-0.8557540000000001,-0.6715760000000001,-0.791115,0.0,-0.211765,-0.00948765,-0.6715760000000001,0.21844,-0.796988,-1.0
96,-0.351779,-0.041666699999999994,-1.0,-1.0,-0.95057,-0.998923,-0.957764,-0.999172,-0.8440489999999999,-0.923825,-0.734904,-0.8830870000000001,0.0671642,-0.17647100000000002,-0.134725,-0.734904,0.47853,-0.754681,-1.0
97,-0.549407,-0.183333,-1.0,-1.0,-0.939163,-0.999492,-0.873292,-0.9975799999999999,-0.940098,-0.97893,-0.8880709999999999,-0.9579110000000001,0.38059699999999996,-0.472941,0.024668,-0.8880709999999999,0.728965,-0.744693,-1.0
98,-0.7470359999999999,-0.30833299999999997,-1.0,-1.0,-0.908745,-0.999575,-0.8857139999999999,-0.9976309999999999,-0.9178930000000001,-0.952998,-0.896907,-0.9064690000000001,0.399254,-0.616471,0.23719200000000001,-0.896907,0.219577,-0.9415020000000001,-1.0
99,0.881423,-0.0666667,-1.0,-1.0,-0.965779,-0.999843,-0.97764,-0.99976,-0.978828,-1.0,-0.9440350000000001,-0.995323,0.514925,-0.564706,0.0360531,-0.9440350000000001,1.0,-0.704505,-1.0
100,-0.897233,-0.341667,-0.333333,-1.0,-0.798479,-0.9950889999999999,-0.850932,-0.995367,-0.9302870000000001,-0.962723,-0.902798,-0.928293,0.421642,-0.5882350000000001,0.16888,-0.902798,0.45057700000000006,-0.8640899999999999,-1.0
101,0.9051379999999999,-0.416667,-1.0,-1.0,0.532319,-0.617955,-0.321739,-0.840041,-0.41544,-0.517018,-0.263623,-0.47934499999999997,-0.22014899999999998,0.129412,-0.335863,-0.263623,-0.159649,-0.7415609999999999,-1.0
102,-0.794466,-0.208333,-1.0,-1.0,-0.958175,-0.9991559999999999,-0.942857,-0.9991399999999999,-0.969533,-0.995138,-0.935199,-0.981294,0.481343,-0.564706,0.0702087,-0.935199,0.903439,-0.7414310000000001,-1.0
103,-0.936759,-0.425,-1.0,-1.0,-0.798479,-0.972267,-0.254658,-0.896834,-0.6705399999999999,-0.747164,-0.5802649999999999,-0.6929069999999999,0.0335821,-0.22588200000000003,-0.0208729,-0.5802649999999999,0.028507400000000002,-0.794293,-1.0
104,-0.0513834,-0.09166669999999999,-1.0,-1.0,-0.9353610000000001,-0.9994940000000001,-0.9677020000000001,-0.9987309999999999,-0.950942,-0.983793,-0.913108,-0.95947,0.42537299999999995,-0.543529,0.09297910000000001,-0.913108,0.679894,-0.79506,-1.0
105,-0.5731229999999999,-0.191667,-1.0,-1.0,-0.562738,-0.954609,-0.848447,-0.985418,-0.8791629999999999,-0.9254459999999999,-0.81296,-0.90491,0.309701,-0.390588,-0.0360531,-0.81296,0.41096400000000005,-0.7419279999999999,-1.0
106,-0.8498020000000001,0.05,-1.0,-1.0,-0.992395,-0.9999399999999999,-0.9875780000000001,-0.999973,-0.9969020000000001,-1.0,-0.9911629999999999,-1.0,0.645522,-0.7082350000000001,0.134725,-0.9911629999999999,0.333333,-0.681103,-1.0
