,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,labels
15,0.77,-0.11,-0.9,-0.14,0.73,0.7,-1.02,-0.22,0.38,3.76,4.01,5.03,5.71,5.78,5.7,3.51,1.91,2.83,1.47,-1.11,-0.82,-1.0
16,1.02,-0.81,-0.14,1.2,-1.05,-0.23,-0.51,-0.26,2.78,1.59,3.74,5.33,2.23,4.57,4.8,2.5,3.79,1.43,2.56,0.78,-1.52,-1.0
17,0.1,0.33,-1.0,-1.56,-0.7,0.71,0.44,1.71,1.63,3.65,5.14,4.8,5.18,3.55,3.71,1.62,2.17,0.23,0.42,-0.08,1.91,-1.0
18,0.19,1.57,0.67,-0.96,-0.47,1.12,2.57,-0.13,0.64,3.88,3.86,5.52,3.58,3.98,4.91,2.36,0.92,1.23,1.34,1.26,-0.8,-1.0
19,0.57,0.4,-0.6,0.62,-0.02,0.13,3.38,3.97,2.54,5.4,3.91,3.68,5.14,3.99,1.84,2.99,0.92,-1.49,0.88,0.83,-2.22,-1.0
20,1.01,-0.47,-1.45,-1.51,-0.11,0.61,0.19,2.03,2.35,3.79,5.1,4.23,4.72,3.72,2.38,3.21,1.34,-0.26,1.1,0.74,-1.49,-1.0
21,1.66,-0.59,-0.39,-0.08,1.68,0.14,0.65,1.54,1.75,3.41,4.27,5.57,3.49,6.44,3.85,0.48,-0.97,-0.46,1.24,1.72,-0.98,-1.0
22,-0.06,-0.78,0.31,-0.17,-0.86,-1.05,0.57,1.08,1.18,4.48,1.1,4.67,2.22,5.46,4.84,5.42,2.64,3.76,0.88,0.93,0.26,-1.0
23,-1.1,0.48,1.25,0.36,-0.95,-0.75,0.61,3.21,2.79,1.94,3.89,2.91,4.18,3.14,2.12,2.91,1.9,0.15,1.26,-0.06,-1.52,-1.0
24,-0.75,-1.6,1.01,1.4,-0.55,1.71,-0.02,2.28,3.3,5.79,7.27,4.55,5.2,3.63,2.8,-0.83,-0.07,0.14,0.91,2.19,1.97,-1.0
25,0.32,1.01,0.45,0.12,0.04,0.1,1.95,2.26,3.89,3.9,3.99,3.63,4.02,3.55,2.21,0.62,0.36,1.22,-0.41,1.71,1.26,-1.0
26,0.21,0.12,-0.09,0.2,-0.36,1.6,0.58,0.72,2.91,1.66,3.95,3.19,4.67,5.47,4.06,3.58,4.22,1.58,1.17,1.86,0.34,-1.0
27,-1.47,0.61,0.52,0.99,0.37,1.96,2.47,0.54,1.68,4.25,4.52,2.96,3.14,3.89,1.1,2.42,2.01,0.78,-0.33,0.35,-0.7,-1.0
28,0.4,-1.17,-1.51,0.88,-1.66,0.94,0.28,2.01,5.91,5.37,6.41,4.01,3.89,1.24,3.36,2.06,0.81,-1.05,0.85,1.24,0.87,-1.0
29,-1.11,1.13,1.41,1.7,-1.69,0.86,1.19,1.57,2.49,3.56,4.17,3.94,5.09,3.78,3.87,3.68,1.42,0.44,0.97,0.96,1.48,-1.0
30,-0.1,-1.77,0.03,-0.19,0.14,-0.78,1.47,0.15,3.46,3.13,6.59,3.25,3.13,4.01,4.32,3.09,1.36,0.41,0.28,-1.04,0.93,-1.0
31,-0.39,-0.89,0.06,0.43,0.64,1.28,1.35,0.72,0.54,1.93,1.58,3.98,3.74,3.34,5.3,4.01,2.55,2.54,-0.32,3.0,-1.24,-1.0
32,-0.05,0.4,-0.81,0.14,-1.55,-1.35,1.37,1.5,1.45,1.88,4.15,5.2,3.84,5.39,6.83,4.61,3.96,2.37,0.97,0.28,1.08,-1.0
33,-1.32,1.13,-0.16,1.33,-0.79,0.8,-0.04,-1.91,0.44,1.95,3.91,3.68,3.48,6.65,3.92,4.87,2.23,2.19,1.12,0.03,-1.72,-1.0
34,-0.96,1.24,-1.31,-1.59,0.29,-0.06,1.63,-0.33,0.33,1.3,3.87,5.86,4.25,3.74,6.71,5.18,1.67,2.05,-0.39,2.27,0.71,-1.0
35,-1.09,-0.1,-0.94,-1.19,-0.13,1.2,3.55,2.91,4.15,4.67,5.52,5.6,4.28,3.66,1.14,1.58,-0.14,0.99,-0.81,-0.8,0.83,-1.0
36,0.23,-0.69,0.74,0.2,1.1,-2.65,1.23,0.68,1.9,2.91,4.83,1.27,2.61,4.11,5.68,2.41,1.84,1.11,0.34,2.34,0.17,-1.0
37,0.06,1.53,-0.5,2.11,-1.11,1.06,0.98,1.59,2.02,4.95,4.44,2.88,5.51,4.93,4.13,0.89,1.14,1.62,0.07,1.1,-0.25,-1.0
38,0.34,-0.94,-0.98,0.31,-1.37,1.75,0.28,1.39,3.46,3.73,3.24,2.94,5.66,2.63,3.79,2.6,1.57,3.0,-1.1,2.42,-1.56,-1.0
39,1.17,0.04,0.55,-0.56,-1.73,0.62,1.15,1.6,1.21,5.08,3.29,4.96,3.7,0.85,3.14,3.17,1.23,0.97,2.29,-0.47,-1.33,-1.0
40,-0.61,1.44,-0.37,-0.83,-0.7,0.65,1.67,2.03,4.82,4.02,4.62,3.47,2.91,4.15,4.8,2.6,0.37,1.97,0.47,0.15,0.36,-1.0
41,-0.59,1.65,-0.88,0.09,0.94,0.21,3.22,0.83,1.05,3.44,5.64,5.36,5.11,2.98,4.0,-0.06,2.23,-0.07,-0.6,1.05,-0.55,-1.0
42,2.52,-0.46,-1.14,1.02,0.34,1.36,-1.65,1.7,1.05,2.02,2.95,4.44,3.46,4.08,4.91,6.57,3.12,0.41,0.93,-2.2,-0.11,-1.0
43,-0.86,-0.62,0.65,-0.29,1.01,0.31,-0.14,1.85,1.69,4.27,3.86,3.19,5.29,4.85,2.62,2.38,2.26,-0.24,0.15,0.37,-0.15,-1.0
44,1.04,0.8,0.15,0.11,-0.42,0.11,0.57,3.2,2.99,3.19,5.38,4.69,3.38,2.55,1.74,2.81,2.27,1.38,3.22,0.25,-0.97,-1.0
45,-0.98,0.67,0.09,0.88,0.91,-0.45,0.95,1.47,0.28,1.46,3.51,2.9,3.69,3.52,5.32,3.85,2.7,0.92,2.65,2.34,-1.05,-1.0
46,0.07,-0.98,-0.89,-0.72,0.15,1.45,3.7,1.37,2.84,4.47,5.22,3.96,3.35,3.47,1.68,0.82,0.07,-0.47,1.83,-0.43,-0.68,-1.0
47,0.12,0.59,-0.72,0.14,-1.51,0.61,2.73,1.01,2.93,3.9,4.65,5.97,3.36,4.17,2.92,4.7,-0.06,0.75,0.95,-0.14,0.55,-1.0
48,-1.18,1.4,0.27,-0.1,1.35,0.94,1.23,1.04,1.56,1.41,2.0,3.89,4.27,5.04,6.17,3.41,4.11,2.22,2.23,2.04,2.33,-1.0
49,-0.74,-0.89,-1.4,-0.01,0.23,-0.6,0.58,1.96,3.4,3.99,7.89,4.48,2.97,2.39,5.27,1.98,2.12,0.16,1.2,0.58,-0.48,-1.0
50,0.1,2.14,2.46,-1.27,-2.37,-0.23,-0.41,3.24,1.91,4.37,5.49,5.82,3.63,3.04,3.49,1.44,0.11,1.63,1.63,0.82,-0.09,-1.0
51,-1.84,-0.93,1.22,0.51,0.1,-0.03,0.33,1.63,4.56,4.92,5.05,3.95,3.66,3.0,2.39,2.16,1.48,0.3,0.17,0.78,-0.79,-1.0
52,-0.55,0.55,0.46,0.36,-1.05,-1.4,1.03,0.22,0.93,1.09,2.69,3.61,4.46,4.55,5.38,5.63,5.52,2.15,0.96,0.14,0.41,-1.0
53,-0.56,0.64,-0.19,0.14,-0.46,0.88,1.66,1.98,1.03,4.77,4.91,5.12,4.58,5.96,5.57,3.13,2.24,1.84,0.32,-1.05,1.36,-1.0
54,1.15,0.71,-0.19,1.07,0.21,2.34,1.97,1.89,3.97,6.25,5.6,5.43,4.89,3.95,1.67,0.95,0.33,0.22,3.61,0.03,-1.03,-1.0
55,0.71,0.49,0.9,-0.78,-0.97,0.3,-0.11,0.04,0.82,1.36,3.55,2.64,4.97,4.48,4.13,3.53,2.68,1.21,0.55,1.05,0.54,-1.0
56,0.12,0.15,-0.06,-0.97,0.32,0.86,1.95,3.52,2.07,4.5,8.5,3.12,3.29,3.66,1.65,-0.26,0.48,2.47,2.05,-1.47,1.64,-1.0
57,-1.32,-0.16,0.43,-1.17,1.16,1.5,1.26,0.59,1.16,2.19,3.02,5.65,3.86,4.75,3.89,3.1,1.9,-0.0,1.58,-0.97,-1.58,-1.0
58,-0.64,-1.15,-0.26,-0.9,-1.6,1.76,0.81,0.94,2.97,4.84,4.15,2.42,5.95,3.58,4.13,2.32,0.52,1.92,2.28,-1.1,0.63,-1.0
59,-0.64,-0.49,0.41,-2.64,-0.83,-0.6,2.07,-0.14,1.92,1.11,3.63,1.6,2.72,4.11,6.82,4.08,2.71,2.71,1.44,1.76,0.87,-1.0
60,0.06,0.68,0.27,0.14,1.14,1.64,0.69,2.87,2.9,0.91,4.42,2.95,4.48,4.5,8.04,4.1,2.81,3.49,0.66,-0.49,0.61,-1.0
61,-0.86,0.73,0.89,-1.59,-1.45,1.42,2.07,2.61,3.57,2.31,4.74,4.73,5.69,2.52,3.21,-1.26,0.05,-0.08,-0.27,1.29,-0.22,-1.0
62,1.46,-2.93,0.83,-1.77,-0.24,-1.03,0.52,1.02,1.14,0.5,0.57,3.26,4.26,4.42,6.95,4.66,3.36,2.76,1.21,1.57,-1.16,-1.0
63,1.17,-2.92,1.26,0.01,0.78,0.09,0.93,1.29,0.75,2.74,3.32,3.85,2.28,4.28,4.16,2.87,2.28,0.25,0.1,-0.94,-1.42,-1.0
64,1.8,-3.25,-0.07,0.63,-1.02,0.42,0.59,1.23,1.88,3.62,5.72,4.9,5.72,2.94,1.99,3.33,1.4,0.88,2.59,2.16,0.22,-1.0
65,1.34,2.32,1.24,0.18,-0.61,-0.84,1.55,2.09,0.56,3.73,3.16,4.26,4.51,3.7,3.56,3.49,2.6,2.12,1.89,-2.24,0.14,-1.0
66,-1.71,0.76,0.37,-1.41,-0.27,0.45,1.16,2.55,0.71,2.49,3.07,4.08,2.8,2.51,4.02,3.73,1.39,2.58,1.6,0.75,-0.36,-1.0
67,0.98,1.4,0.07,-0.73,-1.57,-0.68,1.41,2.26,0.09,1.59,3.7,3.64,4.96,3.74,5.91,4.34,4.4,2.2,1.35,0.55,-2.1,-1.0
68,-0.45,0.15,0.37,-0.26,2.07,-2.41,2.95,1.97,0.39,3.32,4.56,4.09,4.09,4.53,4.74,3.44,4.31,1.97,1.31,1.05,-0.38,-1.0
69,0.28,-1.61,1.45,-0.15,-0.43,0.83,-0.57,0.6,1.75,1.43,3.6,3.01,4.64,5.01,6.08,3.69,1.73,2.23,0.6,1.36,0.32,-1.0
70,-0.14,-0.79,2.15,-0.3,-0.02,-1.31,-0.46,1.47,-0.46,2.49,3.63,2.97,4.17,5.11,5.54,4.41,3.15,3.81,0.49,1.39,0.26,-1.0
71,0.16,0.01,-1.09,0.28,0.36,0.94,0.46,4.14,3.02,5.28,6.16,4.81,3.49,2.28,1.2,1.37,-0.33,1.4,-0.34,-0.74,-0.99,-1.0
72,-0.3,1.11,1.71,0.34,-0.53,0.77,3.27,2.94,2.12,2.11,4.81,4.03,4.34,2.47,4.44,4.29,1.6,1.68,0.6,1.22,1.68,-1.0
73,0.9,-1.57,-2.25,-0.16,-1.41,0.91,0.43,3.54,2.74,5.42,5.65,5.85,5.01,4.11,2.25,1.94,2.51,0.68,1.15,-1.41,0.96,-1.0
74,0.54,-1.38,0.91,-1.59,-0.89,0.62,1.14,1.54,2.21,1.55,3.58,4.86,4.58,2.4,4.5,3.02,2.4,1.72,0.92,0.84,0.88,-1.0
75,1.86,-0.84,1.3,0.36,-0.44,0.23,2.67,2.68,3.65,4.79,6.49,5.96,2.85,3.65,2.65,1.51,-0.81,-0.07,1.73,-0.11,-1.14,-1.0
76,0.82,-1.2,-0.98,-0.43,1.2,1.22,0.16,-0.75,1.42,2.64,1.99,4.16,2.78,5.55,5.06,3.64,3.71,-0.57,2.05,1.16,-1.21,-1.0
77,0.5,-0.53,0.48,0.95,0.86,-0.3,1.6,1.84,2.26,4.81,3.87,3.87,4.37,4.52,5.21,1.75,2.37,2.59,1.2,1.03,1.21,-1.0
78,-0.33,0.58,-0.3,-1.22,-0.3,-0.19,1.23,2.73,3.17,2.16,5.05,3.81,3.99,4.73,3.41,3.61,2.27,1.15,-0.58,0.45,-0.83,-1.0
79,1.59,-0.75,0.04,0.8,-0.22,-0.43,0.31,0.54,1.51,3.13,4.01,3.14,4.21,5.75,6.1,4.95,3.64,1.96,0.42,0.1,0.74,-1.0
80,0.25,-0.02,-0.98,0.01,-0.63,-0.97,0.32,0.84,-1.64,0.42,1.41,3.11,3.74,3.82,5.83,5.0,2.8,2.07,2.39,0.51,-2.22,-1.0
81,0.27,-0.57,-0.4,-1.04,0.06,3.32,3.01,3.53,3.1,4.66,3.71,4.26,4.37,3.24,1.82,2.92,1.01,1.38,-0.86,-0.34,0.94,-1.0
82,-1.26,0.21,0.91,1.04,0.94,2.15,2.31,3.96,3.96,5.78,5.14,2.25,4.45,2.43,1.79,-0.24,-1.03,-0.34,-0.82,1.92,-1.11,-1.0
83,-0.2,-1.18,-0.75,0.8,-0.39,0.65,1.72,3.84,3.68,1.73,6.11,4.81,5.47,3.54,2.34,0.58,0.95,-1.51,0.62,-0.13,0.53,-1.0
84,-0.14,-0.26,-0.67,0.73,-0.13,1.05,1.49,-0.46,-0.33,2.23,1.02,2.91,4.7,4.84,4.21,4.16,2.52,1.41,2.13,2.46,-1.02,-1.0
85,0.31,-2.12,2.79,-1.5,-0.31,-1.12,0.34,1.94,2.0,0.97,4.36,3.93,4.1,3.66,3.93,3.05,2.86,2.41,3.07,0.59,-0.6,-1.0
86,-1.63,-0.37,0.55,0.2,0.51,2.37,0.59,2.64,3.48,4.85,5.3,4.48,3.69,4.61,3.22,2.8,1.7,1.29,-0.34,1.34,-0.17,-1.0
87,0.35,-0.29,-0.21,-2.05,-0.55,1.22,3.09,3.37,4.01,5.72,3.68,3.46,4.15,3.52,0.96,1.32,-0.4,-0.46,2.95,1.3,0.78,-1.0
88,0.86,-1.86,0.61,1.03,-0.05,1.75,0.51,0.7,1.28,2.33,1.5,4.31,1.75,6.48,5.91,4.22,3.87,3.49,2.16,1.35,-0.21,-1.0
89,0.72,0.05,0.24,1.2,-0.87,-0.6,2.67,3.32,2.72,3.9,6.46,2.05,4.38,2.35,1.68,4.52,0.91,0.56,2.23,0.88,-2.37,-1.0
90,-2.63,-0.99,0.92,-0.63,0.43,-0.67,-1.4,-0.26,0.89,2.27,1.6,3.8,4.88,5.13,4.72,7.15,3.37,0.9,1.77,-0.22,-1.4,-1.0
91,-0.48,-1.86,-1.42,-0.06,-0.18,0.9,-2.3,-1.4,0.21,0.6,3.42,3.91,2.94,5.7,4.52,4.54,2.81,1.36,4.27,1.34,0.42,-1.0
92,1.08,-0.64,-0.18,1.43,-1.44,-0.74,1.41,2.3,2.07,2.99,1.93,3.75,3.43,4.38,3.85,2.78,1.25,0.7,1.42,-0.44,-0.11,-1.0
93,-0.11,-1.56,-0.39,0.39,-0.43,0.03,-0.78,-1.52,-0.35,-1.14,0.81,3.85,3.23,5.92,5.81,6.36,3.12,3.02,2.38,-0.01,2.37,-1.0
94,0.68,1.33,0.27,-0.0,-0.81,1.7,0.75,0.85,3.07,3.41,5.03,5.2,5.06,4.08,5.11,3.76,1.53,2.62,0.96,-0.7,2.47,-1.0
95,0.62,-1.0,-0.32,0.26,-0.39,-0.02,0.03,1.49,0.85,1.71,3.25,4.33,4.33,2.43,5.27,3.68,4.26,2.12,1.11,2.59,-0.94,-1.0
96,0.05,0.61,0.36,0.64,-0.09,0.49,-1.17,0.53,-0.44,1.14,1.98,3.03,3.14,4.69,7.32,6.35,5.53,1.59,1.61,0.57,-0.62,-1.0
97,-2.36,0.61,0.65,0.73,1.65,1.99,1.53,2.0,2.94,5.31,5.47,5.56,2.31,3.29,4.72,1.75,-0.3,0.54,-0.24,0.83,1.18,-1.0
98,1.42,1.35,-0.14,-1.02,0.66,-1.49,1.65,2.59,4.11,4.11,5.16,3.6,4.51,1.99,1.83,0.49,2.9,-0.9,0.76,-1.72,0.84,-1.0
99,0.3,-1.42,0.37,0.62,1.34,1.39,2.81,1.78,4.81,5.26,6.14,3.56,2.86,2.84,1.52,-0.16,1.32,1.48,0.99,-0.15,0.73,-1.0
100,-2.33,-0.26,-0.42,-0.02,0.16,-0.24,0.4,1.9,-0.38,3.66,3.14,1.8,3.07,5.2,4.55,3.3,3.15,2.97,2.01,1.05,0.28,-1.0
101,-0.32,1.58,-0.91,2.38,0.5,0.67,-0.46,0.45,1.25,2.76,1.26,5.33,3.2,2.99,3.32,2.96,1.11,1.7,1.1,1.04,-0.36,-1.0
102,-1.34,2.16,-0.75,0.75,-0.17,1.33,1.7,2.47,0.71,1.86,2.92,3.2,3.96,6.5,6.12,4.58,2.55,2.79,2.17,2.34,-0.24,-1.0
103,0.01,-0.66,-0.2,2.22,-0.26,-0.65,-0.34,0.85,-1.29,1.21,1.4,3.5,4.89,6.29,4.63,3.41,3.44,0.74,2.56,1.11,-1.7,-1.0
104,0.34,1.18,1.05,1.6,0.28,-0.36,0.27,-0.11,2.19,1.24,1.38,4.85,4.66,3.44,4.72,2.55,1.87,2.12,1.71,-0.23,1.08,-1.0
105,-0.47,-0.02,0.59,-0.44,0.84,0.37,1.3,0.31,0.87,1.05,3.2,3.79,3.43,5.37,4.64,2.71,2.59,2.92,2.13,1.56,0.58,-1.0
106,0.57,-1.42,-0.47,-0.91,-0.68,0.67,-0.08,1.22,1.73,3.62,5.09,3.11,4.12,4.08,2.98,2.73,3.08,-0.7,0.7,1.69,1.32,-1.0
107,0.9,-0.07,0.56,-0.93,-0.76,0.41,-0.31,0.65,2.94,3.92,5.41,4.98,4.07,3.79,3.06,2.44,1.34,2.23,0.83,0.91,2.25,-1.0
108,-1.74,1.27,-0.61,-0.98,0.79,-0.01,0.76,3.12,4.28,2.91,4.51,4.16,2.2,4.86,2.4,2.85,1.43,2.44,1.4,0.74,1.17,-1.0
109,-0.98,1.05,-1.22,2.34,-1.89,1.2,-0.62,0.41,-0.58,-1.24,0.75,3.35,4.19,5.91,6.12,5.02,3.93,3.87,0.58,0.47,-0.63,-1.0
110,0.45,-1.79,0.12,-0.6,-0.79,1.19,3.23,1.62,5.43,5.53,7.14,3.6,4.72,4.39,2.33,1.25,0.34,-0.55,-0.68,0.63,2.17,-1.0
111,-0.63,-0.34,-1.44,0.15,1.04,-0.05,0.12,1.28,2.51,3.33,4.53,3.75,3.59,6.15,4.41,2.66,1.01,0.84,1.25,0.81,0.31,-1.0
112,-0.86,-0.68,0.71,1.93,0.15,0.92,0.3,-0.83,-0.61,3.42,1.61,4.47,2.56,4.14,5.41,4.51,2.52,4.34,2.61,1.93,-0.3,-1.0
113,-0.58,-1.2,0.8,-1.95,-0.38,1.02,-0.9,1.31,2.75,3.1,5.39,4.1,3.5,4.2,4.0,2.05,-0.57,1.15,0.52,0.08,-1.72,-1.0
114,0.4,-0.43,-0.94,-2.08,-1.24,0.97,1.29,1.49,2.85,3.01,6.46,3.9,5.71,2.75,4.38,3.44,2.64,1.14,0.38,0.11,-0.53,-1.0
115,1.62,-1.62,0.18,-0.27,0.08,0.22,-1.49,-0.19,-0.5,0.89,2.05,3.87,4.28,5.29,5.8,5.84,1.71,1.95,0.62,0.07,0.75,-1.0
116,-0.24,-0.17,0.7,-0.09,-1.41,0.95,2.12,3.11,2.37,3.97,5.41,4.29,5.85,3.95,4.16,3.7,1.53,2.1,0.18,1.41,0.24,-1.0
117,-1.41,1.08,-0.65,-0.52,-0.65,0.19,-0.19,0.68,2.31,2.7,3.04,3.36,2.94,5.11,2.99,3.74,1.53,2.76,0.28,2.23,-1.82,-1.0
118,0.41,-0.37,1.47,-0.43,-2.03,1.65,0.28,2.67,0.89,2.35,5.06,3.74,3.56,5.56,5.96,2.9,2.91,0.84,1.21,1.3,-0.18,-1.0
119,2.61,0.77,1.08,-0.02,-0.08,0.64,-1.42,0.86,0.79,3.48,2.65,2.65,3.59,5.16,5.07,5.58,1.97,1.9,1.43,2.61,-0.4,-1.0
120,-1.26,-1.2,-2.01,0.09,-0.72,-0.53,0.69,-0.21,1.23,3.38,3.69,2.61,3.71,2.48,3.02,3.05,1.81,2.08,2.23,1.32,-0.5,-1.0
121,0.44,-0.68,-1.59,0.56,0.82,0.01,0.25,0.82,3.81,1.3,3.31,4.21,3.14,5.01,5.16,4.72,2.14,2.99,1.9,-1.01,1.06,-1.0
122,2.32,0.94,-0.13,0.77,-0.73,0.63,1.57,0.87,1.58,2.77,4.37,3.24,4.22,4.17,4.26,3.24,3.77,1.38,0.97,1.32,1.86,-1.0
123,-1.52,-0.72,0.6,1.52,0.92,2.16,0.32,1.77,4.56,3.74,2.2,6.13,3.8,4.48,3.0,2.66,1.16,1.43,1.0,2.07,1.7,-1.0
124,-1.39,-0.07,0.08,1.06,0.97,0.93,-0.52,0.28,0.02,1.75,3.23,2.98,6.48,3.08,6.32,3.45,3.31,2.97,2.74,2.26,0.3,-1.0
125,0.05,-0.37,-0.0,0.71,-1.07,-0.5,-0.37,1.66,2.05,2.54,4.97,2.73,4.0,4.32,3.36,3.36,0.82,2.96,0.09,0.26,-0.1,-1.0
126,0.02,2.42,0.54,-1.0,-0.7,-0.14,2.18,0.72,3.22,2.06,4.99,2.21,2.94,4.55,3.36,3.13,0.56,1.67,0.43,-0.92,-1.56,-1.0
127,0.47,0.14,0.4,0.27,-0.41,0.47,0.93,-2.95,-0.33,-0.31,2.39,3.91,5.28,4.74,7.19,5.61,4.32,2.75,2.31,0.21,-0.47,-1.0
128,0.55,-0.79,0.62,-0.34,-0.89,-0.47,0.76,2.69,3.58,3.18,3.57,3.95,3.03,5.44,3.49,2.55,1.3,1.91,1.3,1.5,1.47,-1.0
129,-1.17,0.73,-1.44,-0.05,0.28,0.81,1.55,3.74,2.67,4.96,3.84,4.09,3.68,2.34,3.88,0.11,3.33,0.19,1.15,0.8,0.47,-1.0
130,-0.05,-0.32,-0.14,1.29,-2.11,1.62,1.12,2.67,1.75,2.2,3.61,4.67,4.79,3.64,1.39,1.99,2.03,0.26,-0.27,1.67,0.38,-1.0
131,0.72,-1.39,0.19,-0.73,-0.32,-0.02,0.15,2.65,2.4,1.27,6.34,3.65,3.13,4.37,3.18,2.32,0.52,1.45,-0.62,1.01,0.68,-1.0
132,0.33,0.34,-0.09,-0.91,-0.74,0.62,1.59,3.33,4.52,3.81,5.45,5.23,2.92,3.25,1.67,1.69,-0.48,-1.57,1.36,1.17,0.34,-1.0
133,0.39,-0.6,0.42,1.2,-1.95,-1.27,1.79,2.8,4.84,6.82,4.38,6.2,2.49,3.49,1.76,1.08,0.81,-0.58,-1.0,0.83,1.21,-1.0
134,0.7,-1.91,-0.3,0.39,-0.15,-1.1,-0.27,-0.89,0.04,1.56,3.68,4.18,4.08,5.65,4.39,1.9,3.13,1.98,2.69,0.24,0.83,-1.0
135,0.56,-0.36,-0.46,-0.38,1.12,0.82,0.67,3.41,2.64,5.06,5.37,5.05,3.08,4.44,2.86,3.11,0.73,-0.11,0.6,0.23,0.18,-1.0
136,0.59,0.45,1.8,0.29,-1.49,-0.24,1.72,0.91,2.26,2.49,4.67,5.2,5.17,4.38,3.78,2.12,1.63,1.59,-0.51,0.04,0.4,-1.0
137,-0.29,-0.79,-1.03,0.18,-0.94,1.28,2.75,2.9,2.75,4.26,4.23,4.4,4.67,2.57,1.17,2.11,-0.4,-1.72,0.6,0.88,0.13,-1.0
138,0.76,-0.67,-0.39,0.54,-0.55,-1.25,0.25,1.31,0.12,0.24,0.66,4.8,4.42,3.86,5.46,4.07,5.21,2.61,2.05,0.62,0.39,-1.0
139,-1.3,0.2,1.01,0.11,-0.34,2.57,2.57,2.83,2.44,6.62,5.11,4.63,5.88,3.42,4.72,2.33,-0.44,0.63,2.69,-0.06,-1.39,-1.0
140,-0.89,-0.91,1.12,-0.89,1.54,0.43,1.37,0.32,1.98,2.11,4.11,3.05,4.21,3.73,3.4,4.75,2.18,2.24,-0.22,0.48,-0.12,-1.0
141,-0.96,-0.22,-1.2,0.91,-0.38,1.36,1.26,0.41,1.45,2.67,2.49,2.84,3.22,5.5,6.36,4.85,5.64,2.6,2.62,0.64,-1.43,-1.0
142,1.09,-0.1,-0.81,-0.56,2.33,2.93,1.24,1.46,4.17,4.05,3.85,6.56,6.07,4.59,3.13,1.54,0.26,-2.01,-0.54,1.45,0.38,-1.0
143,-0.94,0.19,-0.1,-0.44,-0.6,-0.04,0.9,0.16,-0.12,2.71,1.85,4.89,4.58,6.57,5.41,4.96,3.6,3.64,0.85,-1.41,-1.57,-1.0
144,-0.48,0.7,-0.22,-1.91,0.3,-0.43,1.12,0.65,1.83,1.43,3.91,4.5,3.94,4.09,4.87,2.34,2.74,0.6,0.43,-1.13,-0.74,-1.0
