,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,labels
10,67.0,73.0,75.0,60.0,67.0,73.0,79.0,57.0,63.0,77.0,82.0,60.0,67.0,75.0,78.0,62.0,67.0,75.0,78.0,62.0,63.0,75.0,78.0,58.0,68.0,77.0,74.0,61.0,68.0,77.0,78.0,61.0,64.0,73.0,74.0,61.0,-1.0
11,74.0,79.0,89.0,73.0,67.0,75.0,89.0,73.0,60.0,67.0,78.0,62.0,72.0,81.0,90.0,76.0,68.0,77.0,86.0,68.0,60.0,62.0,74.0,57.0,71.0,79.0,87.0,70.0,71.0,75.0,87.0,70.0,64.0,61.0,75.0,52.0,-1.0
12,67.0,73.0,82.0,60.0,67.0,73.0,79.0,57.0,63.0,73.0,72.0,57.0,63.0,67.0,82.0,58.0,63.0,71.0,74.0,58.0,63.0,71.0,74.0,58.0,64.0,73.0,71.0,57.0,68.0,69.0,74.0,57.0,64.0,73.0,74.0,54.0,-1.0
13,67.0,81.0,82.0,64.0,71.0,77.0,86.0,64.0,71.0,77.0,86.0,64.0,78.0,92.0,97.0,80.0,82.0,97.0,97.0,80.0,82.0,92.0,93.0,83.0,88.0,106.0,111.0,87.0,88.0,102.0,111.0,87.0,80.0,98.0,102.0,83.0,-1.0
14,74.0,83.0,88.0,66.0,66.0,79.0,80.0,63.0,66.0,79.0,76.0,59.0,71.0,81.0,86.0,64.0,71.0,81.0,82.0,64.0,67.0,73.0,75.0,57.0,67.0,75.0,78.0,58.0,70.0,79.0,82.0,65.0,67.0,75.0,78.0,65.0,-1.0
15,53.0,46.0,110.0,111.0,60.0,63.0,97.0,94.0,70.0,79.0,97.0,80.0,68.0,77.0,86.0,65.0,68.0,77.0,78.0,61.0,68.0,77.0,82.0,61.0,64.0,68.0,75.0,56.0,64.0,71.0,75.0,56.0,68.0,75.0,75.0,59.0,-1.0
16,68.0,83.0,83.0,63.0,68.0,79.0,87.0,63.0,68.0,79.0,83.0,63.0,67.0,79.0,85.0,67.0,67.0,79.0,81.0,62.0,67.0,79.0,81.0,67.0,74.0,87.0,88.0,70.0,70.0,83.0,84.0,66.0,66.0,75.0,80.0,63.0,-1.0
17,68.0,75.0,79.0,63.0,68.0,75.0,75.0,59.0,64.0,75.0,75.0,63.0,71.0,79.0,85.0,67.0,63.0,75.0,81.0,62.0,67.0,72.0,77.0,62.0,66.0,75.0,84.0,66.0,70.0,79.0,84.0,70.0,66.0,71.0,73.0,63.0,-1.0
18,64.0,73.0,74.0,54.0,68.0,69.0,78.0,54.0,64.0,66.0,64.0,54.0,64.0,71.0,75.0,59.0,71.0,71.0,75.0,52.0,64.0,68.0,71.0,52.0,67.0,72.0,77.0,58.0,67.0,72.0,77.0,54.0,67.0,72.0,77.0,54.0,-1.0
19,63.0,68.0,70.0,54.0,67.0,68.0,74.0,58.0,67.0,72.0,74.0,58.0,59.0,71.0,73.0,55.0,63.0,71.0,73.0,59.0,63.0,75.0,73.0,59.0,67.0,73.0,72.0,57.0,63.0,70.0,75.0,57.0,67.0,73.0,79.0,60.0,-1.0
20,67.0,75.0,82.0,65.0,70.0,84.0,82.0,62.0,70.0,75.0,78.0,65.0,64.0,69.0,74.0,57.0,68.0,73.0,74.0,57.0,64.0,73.0,74.0,57.0,64.0,71.0,71.0,56.0,68.0,71.0,71.0,59.0,68.0,71.0,75.0,56.0,-1.0
21,70.0,79.0,85.0,69.0,70.0,84.0,89.0,69.0,78.0,92.0,97.0,80.0,72.0,85.0,86.0,72.0,72.0,94.0,98.0,76.0,80.0,98.0,106.0,83.0,76.0,91.0,96.0,74.0,76.0,99.0,104.0,85.0,80.0,103.0,113.0,88.0,-1.0
22,72.0,81.0,86.0,65.0,72.0,77.0,82.0,61.0,68.0,69.0,78.0,65.0,76.0,91.0,96.0,74.0,71.0,79.0,83.0,63.0,64.0,68.0,83.0,67.0,79.0,99.0,109.0,83.0,79.0,91.0,96.0,75.0,71.0,72.0,77.0,58.0,-1.0
23,63.0,68.0,85.0,67.0,71.0,91.0,93.0,75.0,75.0,91.0,89.0,71.0,56.0,53.0,73.0,66.0,70.0,79.0,84.0,66.0,78.0,83.0,88.0,70.0,56.0,54.0,75.0,64.0,67.0,73.0,82.0,64.0,75.0,84.0,90.0,68.0,-1.0
24,64.0,73.0,78.0,57.0,68.0,81.0,78.0,68.0,72.0,81.0,90.0,76.0,68.0,75.0,83.0,59.0,64.0,71.0,79.0,63.0,71.0,79.0,87.0,70.0,67.0,75.0,77.0,62.0,67.0,68.0,74.0,54.0,67.0,72.0,77.0,62.0,-1.0
25,75.0,87.0,85.0,67.0,75.0,87.0,89.0,67.0,71.0,87.0,89.0,67.0,66.0,79.0,80.0,63.0,66.0,79.0,76.0,59.0,70.0,79.0,88.0,63.0,71.0,81.0,82.0,64.0,67.0,73.0,75.0,57.0,63.0,73.0,75.0,57.0,-1.0
26,63.0,71.0,74.0,58.0,67.0,71.0,74.0,62.0,63.0,71.0,74.0,58.0,64.0,73.0,71.0,57.0,64.0,77.0,74.0,61.0,64.0,73.0,74.0,61.0,68.0,75.0,83.0,63.0,64.0,71.0,75.0,63.0,71.0,75.0,79.0,63.0,-1.0
27,71.0,79.0,83.0,67.0,68.0,75.0,79.0,63.0,64.0,64.0,71.0,56.0,75.0,87.0,85.0,71.0,71.0,83.0,89.0,75.0,71.0,79.0,89.0,75.0,78.0,83.0,88.0,74.0,74.0,83.0,88.0,70.0,74.0,83.0,88.0,74.0,-1.0
28,68.0,77.0,82.0,65.0,68.0,81.0,78.0,61.0,68.0,77.0,78.0,61.0,71.0,83.0,83.0,67.0,68.0,79.0,83.0,63.0,68.0,79.0,83.0,63.0,67.0,83.0,81.0,67.0,67.0,79.0,81.0,62.0,67.0,79.0,77.0,62.0,-1.0
29,64.0,77.0,78.0,61.0,64.0,77.0,78.0,61.0,68.0,77.0,78.0,61.0,64.0,79.0,79.0,63.0,68.0,79.0,83.0,63.0,68.0,79.0,79.0,67.0,67.0,79.0,85.0,62.0,71.0,83.0,85.0,62.0,71.0,87.0,85.0,67.0,-1.0
30,68.0,79.0,83.0,59.0,68.0,75.0,79.0,59.0,76.0,87.0,91.0,78.0,71.0,79.0,81.0,67.0,67.0,72.0,81.0,62.0,71.0,83.0,89.0,67.0,78.0,91.0,92.0,78.0,82.0,100.0,108.0,85.0,86.0,104.0,108.0,89.0,-1.0
31,71.0,87.0,89.0,67.0,67.0,79.0,85.0,67.0,67.0,79.0,81.0,62.0,70.0,79.0,88.0,63.0,74.0,87.0,88.0,70.0,70.0,83.0,84.0,66.0,63.0,73.0,75.0,57.0,67.0,84.0,79.0,68.0,71.0,91.0,90.0,72.0,-1.0
32,63.0,66.0,79.0,72.0,71.0,77.0,86.0,72.0,67.0,73.0,90.0,68.0,67.0,75.0,89.0,73.0,63.0,63.0,82.0,69.0,67.0,71.0,82.0,65.0,64.0,73.0,78.0,65.0,60.0,66.0,78.0,61.0,64.0,66.0,78.0,65.0,-1.0
33,64.0,69.0,71.0,54.0,64.0,69.0,74.0,54.0,64.0,69.0,74.0,57.0,64.0,75.0,71.0,52.0,68.0,75.0,75.0,56.0,64.0,75.0,79.0,56.0,67.0,72.0,74.0,54.0,67.0,72.0,77.0,54.0,63.0,72.0,77.0,58.0,-1.0
34,68.0,73.0,74.0,57.0,64.0,73.0,74.0,57.0,64.0,69.0,78.0,61.0,68.0,71.0,71.0,59.0,68.0,71.0,75.0,56.0,68.0,71.0,75.0,59.0,63.0,72.0,74.0,58.0,63.0,68.0,70.0,54.0,67.0,68.0,74.0,58.0,-1.0
35,70.0,75.0,76.0,59.0,66.0,79.0,80.0,66.0,66.0,75.0,84.0,66.0,67.0,77.0,79.0,60.0,67.0,77.0,82.0,64.0,67.0,77.0,82.0,64.0,63.0,75.0,78.0,62.0,63.0,79.0,85.0,62.0,67.0,79.0,82.0,65.0,-1.0
36,64.0,73.0,74.0,61.0,64.0,73.0,78.0,57.0,64.0,81.0,82.0,65.0,64.0,75.0,79.0,59.0,64.0,75.0,79.0,63.0,68.0,75.0,79.0,59.0,71.0,79.0,77.0,58.0,67.0,79.0,77.0,62.0,67.0,75.0,77.0,62.0,-1.0
37,74.0,87.0,92.0,78.0,74.0,79.0,92.0,74.0,74.0,79.0,88.0,74.0,67.0,73.0,90.0,68.0,71.0,73.0,86.0,68.0,71.0,77.0,90.0,72.0,67.0,71.0,82.0,65.0,70.0,75.0,89.0,73.0,67.0,71.0,89.0,73.0,-1.0
38,71.0,83.0,83.0,63.0,76.0,79.0,79.0,67.0,71.0,83.0,87.0,63.0,71.0,79.0,85.0,62.0,71.0,79.0,85.0,62.0,71.0,79.0,85.0,67.0,66.0,79.0,76.0,63.0,70.0,79.0,80.0,63.0,70.0,79.0,80.0,63.0,-1.0
39,67.0,72.0,77.0,54.0,67.0,72.0,74.0,58.0,67.0,72.0,70.0,54.0,63.0,67.0,69.0,55.0,63.0,67.0,69.0,55.0,63.0,71.0,69.0,55.0,67.0,66.0,72.0,53.0,67.0,66.0,72.0,53.0,63.0,70.0,68.0,53.0,-1.0
40,68.0,77.0,78.0,61.0,68.0,77.0,82.0,61.0,68.0,81.0,90.0,68.0,64.0,71.0,75.0,56.0,68.0,75.0,75.0,59.0,68.0,75.0,83.0,59.0,67.0,75.0,77.0,58.0,67.0,79.0,81.0,62.0,71.0,75.0,85.0,62.0,-1.0
41,71.0,73.0,86.0,68.0,71.0,77.0,90.0,72.0,75.0,91.0,101.0,83.0,70.0,75.0,89.0,73.0,67.0,71.0,89.0,73.0,78.0,88.0,97.0,83.0,64.0,66.0,82.0,65.0,64.0,62.0,82.0,65.0,76.0,89.0,102.0,87.0,-1.0
42,74.0,79.0,80.0,66.0,70.0,75.0,76.0,63.0,70.0,75.0,76.0,63.0,71.0,77.0,82.0,64.0,67.0,77.0,79.0,64.0,71.0,77.0,75.0,64.0,70.0,79.0,82.0,62.0,78.0,84.0,89.0,73.0,74.0,88.0,89.0,69.0,-1.0
43,64.0,71.0,79.0,59.0,68.0,71.0,71.0,59.0,64.0,68.0,71.0,59.0,67.0,72.0,74.0,62.0,71.0,75.0,77.0,67.0,71.0,75.0,74.0,62.0,66.0,71.0,73.0,59.0,63.0,67.0,66.0,55.0,63.0,75.0,80.0,63.0,-1.0
44,70.0,79.0,80.0,66.0,66.0,75.0,80.0,59.0,66.0,79.0,80.0,59.0,71.0,88.0,93.0,68.0,67.0,77.0,82.0,64.0,67.0,81.0,86.0,64.0,78.0,92.0,93.0,73.0,70.0,84.0,85.0,62.0,67.0,79.0,85.0,65.0,-1.0
45,74.0,79.0,84.0,63.0,70.0,83.0,84.0,66.0,66.0,87.0,84.0,70.0,75.0,84.0,93.0,68.0,75.0,91.0,90.0,75.0,79.0,88.0,93.0,75.0,78.0,92.0,97.0,80.0,78.0,92.0,101.0,83.0,82.0,97.0,101.0,83.0,-1.0
46,63.0,60.0,80.0,59.0,78.0,83.0,100.0,78.0,82.0,96.0,104.0,85.0,63.0,70.0,86.0,72.0,79.0,91.0,101.0,83.0,83.0,91.0,101.0,83.0,74.0,79.0,89.0,73.0,78.0,92.0,97.0,87.0,78.0,97.0,101.0,83.0,-1.0
47,67.0,79.0,81.0,62.0,67.0,72.0,77.0,58.0,67.0,75.0,74.0,58.0,66.0,75.0,76.0,63.0,70.0,79.0,84.0,66.0,66.0,75.0,73.0,59.0,63.0,66.0,68.0,57.0,67.0,77.0,75.0,64.0,71.0,81.0,82.0,64.0,-1.0
48,63.0,70.0,68.0,53.0,67.0,70.0,72.0,57.0,67.0,73.0,79.0,57.0,63.0,71.0,74.0,55.0,63.0,67.0,74.0,55.0,63.0,71.0,78.0,58.0,68.0,69.0,71.0,57.0,68.0,73.0,71.0,57.0,68.0,73.0,74.0,57.0,-1.0
49,63.0,71.0,76.0,59.0,63.0,75.0,80.0,59.0,66.0,75.0,80.0,59.0,63.0,73.0,75.0,57.0,63.0,73.0,79.0,57.0,67.0,81.0,82.0,60.0,67.0,79.0,82.0,58.0,67.0,75.0,82.0,62.0,67.0,75.0,82.0,62.0,-1.0
50,71.0,73.0,82.0,64.0,67.0,77.0,82.0,64.0,71.0,77.0,82.0,64.0,67.0,75.0,85.0,62.0,67.0,75.0,82.0,62.0,67.0,71.0,82.0,65.0,72.0,81.0,86.0,65.0,72.0,77.0,82.0,61.0,68.0,69.0,78.0,65.0,-1.0
51,67.0,71.0,78.0,58.0,67.0,71.0,82.0,62.0,63.0,75.0,82.0,62.0,64.0,77.0,78.0,61.0,68.0,77.0,78.0,61.0,68.0,77.0,78.0,65.0,68.0,79.0,83.0,63.0,68.0,79.0,79.0,67.0,64.0,83.0,83.0,67.0,-1.0
52,63.0,63.0,69.0,55.0,63.0,67.0,69.0,55.0,59.0,67.0,66.0,55.0,63.0,66.0,72.0,60.0,63.0,70.0,72.0,60.0,67.0,70.0,75.0,57.0,63.0,71.0,74.0,62.0,63.0,71.0,78.0,62.0,67.0,71.0,78.0,62.0,-1.0
53,71.0,81.0,82.0,68.0,75.0,84.0,90.0,72.0,75.0,84.0,90.0,75.0,67.0,79.0,82.0,69.0,70.0,79.0,85.0,73.0,74.0,84.0,93.0,73.0,68.0,69.0,86.0,72.0,68.0,73.0,86.0,72.0,72.0,81.0,86.0,72.0,-1.0
54,67.0,72.0,77.0,62.0,71.0,75.0,81.0,71.0,63.0,61.0,74.0,54.0,66.0,71.0,73.0,55.0,63.0,75.0,80.0,59.0,70.0,75.0,84.0,66.0,71.0,77.0,86.0,64.0,71.0,81.0,86.0,68.0,75.0,81.0,86.0,68.0,-1.0
55,63.0,70.0,75.0,57.0,63.0,70.0,75.0,57.0,67.0,73.0,79.0,57.0,63.0,71.0,78.0,55.0,67.0,71.0,78.0,58.0,63.0,75.0,78.0,58.0,64.0,73.0,74.0,57.0,64.0,73.0,74.0,61.0,64.0,73.0,82.0,61.0,-1.0
56,70.0,79.0,82.0,62.0,67.0,75.0,74.0,62.0,60.0,63.0,74.0,58.0,72.0,81.0,86.0,68.0,72.0,77.0,78.0,61.0,64.0,73.0,74.0,57.0,71.0,79.0,83.0,67.0,71.0,79.0,79.0,67.0,71.0,83.0,79.0,63.0,-1.0
57,67.0,72.0,77.0,54.0,67.0,72.0,77.0,54.0,63.0,68.0,70.0,54.0,63.0,75.0,76.0,59.0,63.0,75.0,76.0,59.0,66.0,75.0,80.0,59.0,67.0,73.0,75.0,60.0,67.0,73.0,79.0,60.0,67.0,73.0,82.0,60.0,-1.0
58,67.0,84.0,90.0,64.0,67.0,81.0,82.0,64.0,67.0,81.0,82.0,64.0,70.0,88.0,93.0,73.0,74.0,88.0,89.0,73.0,78.0,92.0,97.0,80.0,80.0,98.0,106.0,83.0,88.0,106.0,111.0,87.0,88.0,106.0,111.0,87.0,-1.0
59,67.0,75.0,78.0,58.0,67.0,79.0,82.0,62.0,67.0,75.0,82.0,62.0,64.0,73.0,78.0,57.0,64.0,73.0,78.0,61.0,64.0,73.0,78.0,61.0,68.0,75.0,75.0,59.0,68.0,79.0,79.0,63.0,64.0,75.0,79.0,59.0,-1.0
60,63.0,67.0,69.0,55.0,66.0,71.0,73.0,55.0,66.0,71.0,73.0,59.0,63.0,66.0,68.0,57.0,59.0,70.0,75.0,57.0,63.0,66.0,75.0,60.0,63.0,67.0,70.0,58.0,63.0,71.0,74.0,58.0,63.0,71.0,74.0,58.0,-1.0
61,63.0,67.0,74.0,55.0,67.0,67.0,70.0,55.0,63.0,67.0,70.0,55.0,64.0,69.0,71.0,54.0,64.0,66.0,67.0,54.0,64.0,69.0,71.0,54.0,68.0,68.0,75.0,56.0,64.0,68.0,71.0,52.0,64.0,71.0,67.0,59.0,-1.0
62,67.0,81.0,86.0,64.0,67.0,77.0,79.0,64.0,67.0,73.0,75.0,60.0,67.0,79.0,85.0,65.0,67.0,79.0,82.0,65.0,67.0,75.0,78.0,62.0,72.0,81.0,82.0,61.0,68.0,77.0,74.0,61.0,68.0,77.0,74.0,61.0,-1.0
63,63.0,68.0,89.0,71.0,67.0,75.0,77.0,62.0,67.0,72.0,77.0,58.0,70.0,75.0,84.0,63.0,63.0,71.0,73.0,55.0,63.0,71.0,73.0,55.0,63.0,66.0,72.0,53.0,63.0,70.0,75.0,53.0,59.0,66.0,72.0,53.0,-1.0
64,90.0,109.0,108.0,89.0,86.0,104.0,108.0,85.0,74.0,91.0,92.0,74.0,75.0,84.0,90.0,68.0,75.0,77.0,82.0,57.0,67.0,73.0,75.0,49.0,67.0,71.0,74.0,55.0,67.0,67.0,70.0,48.0,63.0,67.0,70.0,51.0,-1.0
65,67.0,73.0,68.0,57.0,67.0,73.0,72.0,57.0,63.0,70.0,72.0,57.0,67.0,75.0,78.0,62.0,67.0,84.0,85.0,65.0,78.0,97.0,97.0,76.0,80.0,98.0,98.0,79.0,88.0,111.0,111.0,91.0,92.0,111.0,111.0,91.0,-1.0
66,68.0,83.0,87.0,63.0,64.0,83.0,83.0,67.0,68.0,79.0,83.0,63.0,71.0,83.0,93.0,67.0,67.0,79.0,85.0,62.0,63.0,75.0,85.0,62.0,78.0,96.0,92.0,74.0,74.0,87.0,88.0,70.0,66.0,79.0,80.0,66.0,-1.0
67,52.0,45.0,110.0,109.0,67.0,70.0,101.0,83.0,79.0,95.0,97.0,75.0,70.0,79.0,97.0,80.0,78.0,92.0,97.0,76.0,82.0,102.0,105.0,76.0,68.0,77.0,82.0,61.0,68.0,81.0,90.0,68.0,76.0,85.0,94.0,76.0,-1.0
68,56.0,49.0,108.0,100.0,63.0,56.0,88.0,74.0,66.0,63.0,88.0,70.0,63.0,66.0,79.0,64.0,67.0,70.0,75.0,57.0,63.0,70.0,75.0,57.0,60.0,67.0,70.0,55.0,63.0,63.0,67.0,51.0,60.0,67.0,70.0,51.0,-1.0
69,66.0,75.0,80.0,59.0,66.0,79.0,80.0,59.0,66.0,75.0,80.0,63.0,67.0,77.0,82.0,64.0,67.0,81.0,86.0,64.0,67.0,77.0,79.0,64.0,70.0,84.0,85.0,62.0,67.0,79.0,85.0,65.0,67.0,79.0,82.0,65.0,-1.0
70,68.0,83.0,87.0,67.0,76.0,91.0,96.0,81.0,80.0,95.0,100.0,81.0,71.0,79.0,85.0,62.0,71.0,83.0,89.0,67.0,75.0,87.0,96.0,75.0,66.0,79.0,80.0,63.0,66.0,83.0,84.0,63.0,70.0,83.0,84.0,66.0,-1.0
71,63.0,70.0,68.0,57.0,63.0,70.0,72.0,57.0,67.0,77.0,72.0,60.0,67.0,75.0,78.0,62.0,70.0,75.0,82.0,62.0,70.0,79.0,82.0,65.0,68.0,77.0,82.0,61.0,68.0,77.0,74.0,61.0,68.0,77.0,78.0,61.0,-1.0
72,63.0,67.0,69.0,55.0,59.0,67.0,66.0,55.0,63.0,67.0,66.0,55.0,63.0,70.0,72.0,60.0,67.0,70.0,75.0,57.0,67.0,66.0,72.0,60.0,63.0,71.0,78.0,62.0,67.0,71.0,78.0,62.0,67.0,67.0,74.0,62.0,-1.0
73,67.0,72.0,70.0,54.0,67.0,72.0,70.0,54.0,63.0,72.0,74.0,58.0,63.0,67.0,73.0,55.0,63.0,71.0,69.0,55.0,63.0,71.0,76.0,55.0,63.0,70.0,75.0,57.0,63.0,70.0,75.0,57.0,67.0,73.0,79.0,57.0,-1.0
74,87.0,99.0,105.0,83.0,83.0,95.0,97.0,79.0,75.0,84.0,90.0,68.0,82.0,88.0,97.0,73.0,78.0,84.0,89.0,69.0,67.0,71.0,74.0,55.0,80.0,94.0,94.0,72.0,72.0,85.0,82.0,68.0,64.0,69.0,71.0,54.0,-1.0
75,63.0,71.0,76.0,59.0,63.0,71.0,76.0,59.0,63.0,75.0,80.0,59.0,63.0,70.0,72.0,57.0,63.0,73.0,75.0,57.0,63.0,73.0,79.0,57.0,63.0,79.0,85.0,62.0,67.0,79.0,82.0,58.0,67.0,75.0,82.0,62.0,-1.0
76,63.0,63.0,66.0,52.0,59.0,63.0,66.0,52.0,59.0,63.0,66.0,55.0,63.0,66.0,62.0,57.0,63.0,63.0,65.0,53.0,63.0,66.0,68.0,53.0,70.0,71.0,78.0,62.0,63.0,67.0,70.0,58.0,63.0,75.0,74.0,62.0,-1.0
77,78.0,84.0,89.0,69.0,67.0,71.0,74.0,55.0,67.0,67.0,70.0,48.0,72.0,85.0,82.0,68.0,64.0,69.0,71.0,54.0,64.0,66.0,71.0,54.0,76.0,79.0,87.0,63.0,68.0,68.0,75.0,52.0,64.0,68.0,67.0,56.0,-1.0
78,60.0,67.0,67.0,58.0,60.0,63.0,67.0,58.0,67.0,79.0,85.0,69.0,64.0,66.0,67.0,57.0,64.0,62.0,67.0,57.0,64.0,69.0,71.0,61.0,60.0,68.0,67.0,56.0,64.0,68.0,67.0,52.0,64.0,61.0,63.0,52.0,-1.0
79,68.0,75.0,75.0,56.0,71.0,75.0,75.0,56.0,68.0,75.0,75.0,59.0,67.0,75.0,77.0,58.0,67.0,72.0,77.0,58.0,67.0,72.0,81.0,58.0,70.0,79.0,80.0,63.0,66.0,75.0,80.0,63.0,70.0,79.0,80.0,59.0,-1.0
80,72.0,81.0,82.0,65.0,72.0,81.0,82.0,65.0,76.0,81.0,82.0,65.0,71.0,79.0,87.0,63.0,71.0,83.0,83.0,63.0,76.0,79.0,79.0,67.0,71.0,79.0,85.0,62.0,71.0,79.0,85.0,62.0,71.0,79.0,85.0,62.0,-1.0
81,76.0,81.0,90.0,76.0,76.0,85.0,90.0,72.0,76.0,77.0,90.0,68.0,71.0,83.0,87.0,70.0,68.0,75.0,79.0,67.0,71.0,75.0,79.0,63.0,71.0,75.0,85.0,67.0,71.0,75.0,74.0,62.0,67.0,72.0,70.0,58.0,-1.0
82,64.0,77.0,82.0,65.0,64.0,77.0,82.0,65.0,60.0,77.0,82.0,65.0,64.0,75.0,79.0,63.0,64.0,75.0,83.0,67.0,68.0,79.0,83.0,67.0,71.0,83.0,85.0,67.0,67.0,87.0,81.0,71.0,67.0,87.0,93.0,75.0,-1.0
83,68.0,79.0,79.0,63.0,68.0,75.0,75.0,63.0,68.0,83.0,87.0,70.0,67.0,72.0,74.0,58.0,67.0,68.0,77.0,58.0,67.0,72.0,77.0,62.0,63.0,63.0,69.0,55.0,63.0,67.0,69.0,55.0,59.0,67.0,66.0,55.0,-1.0
84,71.0,75.0,85.0,67.0,71.0,79.0,77.0,67.0,71.0,75.0,81.0,67.0,78.0,83.0,84.0,70.0,74.0,75.0,88.0,66.0,70.0,79.0,88.0,66.0,79.0,88.0,97.0,72.0,71.0,81.0,86.0,68.0,71.0,77.0,82.0,64.0,-1.0
85,76.0,85.0,94.0,76.0,84.0,98.0,102.0,79.0,88.0,111.0,115.0,94.0,71.0,79.0,83.0,67.0,71.0,87.0,96.0,74.0,84.0,103.0,108.0,85.0,71.0,83.0,85.0,62.0,75.0,83.0,89.0,67.0,75.0,91.0,96.0,75.0,-1.0
86,76.0,83.0,91.0,78.0,80.0,95.0,100.0,81.0,88.0,103.0,108.0,88.0,75.0,83.0,96.0,79.0,88.0,95.0,109.0,87.0,93.0,103.0,113.0,92.0,74.0,83.0,88.0,78.0,78.0,91.0,100.0,81.0,86.0,104.0,112.0,92.0,-1.0
87,63.0,70.0,75.0,57.0,67.0,73.0,79.0,57.0,67.0,73.0,75.0,60.0,67.0,71.0,78.0,58.0,63.0,75.0,78.0,58.0,63.0,71.0,74.0,58.0,64.0,73.0,74.0,61.0,64.0,73.0,82.0,61.0,64.0,73.0,86.0,61.0,-1.0
88,63.0,71.0,69.0,55.0,66.0,75.0,76.0,55.0,66.0,75.0,80.0,59.0,67.0,73.0,75.0,57.0,67.0,73.0,79.0,57.0,67.0,73.0,79.0,60.0,67.0,79.0,82.0,62.0,70.0,79.0,82.0,58.0,63.0,79.0,78.0,58.0,-1.0
89,71.0,81.0,82.0,64.0,71.0,77.0,79.0,68.0,71.0,81.0,82.0,68.0,70.0,75.0,85.0,69.0,70.0,75.0,82.0,69.0,67.0,79.0,82.0,69.0,68.0,73.0,86.0,72.0,68.0,69.0,86.0,76.0,68.0,69.0,86.0,72.0,-1.0
90,64.0,75.0,79.0,59.0,64.0,75.0,79.0,59.0,64.0,75.0,75.0,63.0,67.0,75.0,77.0,58.0,67.0,75.0,77.0,58.0,67.0,72.0,77.0,58.0,66.0,79.0,76.0,59.0,70.0,79.0,76.0,59.0,70.0,79.0,80.0,63.0,-1.0
