,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,labels
10,71.0,81.0,82.0,64.0,67.0,73.0,75.0,57.0,63.0,73.0,75.0,57.0,70.0,79.0,82.0,65.0,67.0,75.0,78.0,65.0,60.0,71.0,70.0,58.0,68.0,77.0,90.0,68.0,72.0,77.0,86.0,65.0,68.0,73.0,78.0,61.0,-1.0
11,68.0,75.0,79.0,63.0,76.0,99.0,104.0,85.0,92.0,116.0,122.0,99.0,63.0,75.0,77.0,58.0,67.0,83.0,85.0,67.0,79.0,103.0,109.0,87.0,66.0,75.0,80.0,63.0,66.0,75.0,76.0,59.0,63.0,71.0,73.0,59.0,-1.0
12,63.0,75.0,80.0,59.0,70.0,75.0,84.0,66.0,63.0,56.0,76.0,55.0,71.0,81.0,86.0,68.0,75.0,81.0,86.0,68.0,63.0,63.0,79.0,57.0,78.0,92.0,101.0,80.0,78.0,92.0,97.0,76.0,67.0,71.0,78.0,62.0,-1.0
13,71.0,77.0,82.0,60.0,67.0,73.0,75.0,57.0,67.0,81.0,82.0,60.0,67.0,75.0,78.0,58.0,70.0,75.0,78.0,58.0,67.0,79.0,82.0,62.0,68.0,73.0,78.0,57.0,72.0,73.0,82.0,61.0,72.0,77.0,74.0,57.0,-1.0
14,68.0,75.0,79.0,63.0,68.0,75.0,75.0,59.0,64.0,75.0,75.0,63.0,71.0,79.0,85.0,67.0,63.0,75.0,81.0,62.0,67.0,72.0,77.0,62.0,66.0,75.0,84.0,66.0,70.0,79.0,84.0,70.0,66.0,71.0,73.0,63.0,-1.0
15,67.0,75.0,81.0,58.0,67.0,72.0,74.0,58.0,63.0,72.0,74.0,58.0,66.0,75.0,80.0,59.0,66.0,75.0,76.0,59.0,63.0,71.0,76.0,59.0,67.0,73.0,79.0,57.0,67.0,73.0,72.0,60.0,63.0,70.0,72.0,57.0,-1.0
16,71.0,77.0,79.0,60.0,71.0,77.0,82.0,60.0,71.0,81.0,82.0,60.0,67.0,75.0,78.0,62.0,67.0,79.0,78.0,62.0,67.0,79.0,78.0,62.0,68.0,73.0,74.0,57.0,64.0,73.0,78.0,57.0,68.0,73.0,78.0,61.0,-1.0
17,67.0,71.0,78.0,58.0,67.0,67.0,67.0,51.0,60.0,67.0,70.0,55.0,64.0,66.0,64.0,54.0,64.0,69.0,64.0,54.0,64.0,69.0,71.0,57.0,64.0,68.0,71.0,52.0,60.0,71.0,71.0,56.0,64.0,71.0,71.0,56.0,-1.0
18,63.0,67.0,70.0,55.0,67.0,71.0,70.0,58.0,67.0,75.0,82.0,69.0,64.0,66.0,67.0,54.0,64.0,69.0,74.0,61.0,68.0,81.0,86.0,72.0,64.0,68.0,79.0,59.0,64.0,68.0,71.0,56.0,64.0,71.0,75.0,63.0,-1.0
19,74.0,91.0,96.0,78.0,74.0,87.0,92.0,74.0,74.0,79.0,84.0,66.0,71.0,77.0,82.0,68.0,67.0,77.0,86.0,68.0,67.0,77.0,75.0,64.0,63.0,67.0,74.0,58.0,60.0,67.0,67.0,55.0,57.0,63.0,63.0,51.0,-1.0
20,66.0,71.0,80.0,59.0,70.0,71.0,80.0,59.0,63.0,67.0,69.0,55.0,63.0,70.0,72.0,53.0,67.0,66.0,72.0,53.0,67.0,66.0,72.0,53.0,63.0,67.0,74.0,55.0,67.0,67.0,70.0,55.0,63.0,67.0,70.0,55.0,-1.0
21,80.0,94.0,98.0,76.0,80.0,98.0,98.0,83.0,84.0,98.0,102.0,83.0,76.0,91.0,91.0,78.0,76.0,91.0,100.0,78.0,80.0,95.0,100.0,78.0,71.0,83.0,81.0,67.0,71.0,87.0,85.0,71.0,75.0,95.0,96.0,79.0,-1.0
22,75.0,79.0,85.0,71.0,71.0,79.0,85.0,67.0,75.0,79.0,81.0,67.0,70.0,79.0,80.0,70.0,74.0,83.0,84.0,70.0,74.0,79.0,80.0,66.0,63.0,70.0,75.0,57.0,71.0,77.0,82.0,64.0,71.0,77.0,82.0,64.0,-1.0
23,76.0,89.0,94.0,76.0,80.0,98.0,102.0,76.0,80.0,98.0,102.0,76.0,76.0,87.0,96.0,74.0,80.0,91.0,100.0,78.0,80.0,95.0,104.0,78.0,75.0,83.0,89.0,71.0,75.0,87.0,89.0,75.0,79.0,91.0,96.0,75.0,-1.0
24,71.0,79.0,81.0,67.0,71.0,79.0,85.0,62.0,71.0,79.0,85.0,62.0,66.0,75.0,80.0,63.0,66.0,79.0,80.0,63.0,66.0,79.0,76.0,63.0,67.0,77.0,75.0,60.0,67.0,77.0,82.0,60.0,63.0,77.0,82.0,60.0,-1.0
25,59.0,63.0,79.0,72.0,59.0,60.0,75.0,68.0,52.0,54.0,75.0,68.0,60.0,71.0,82.0,65.0,63.0,67.0,78.0,69.0,60.0,63.0,74.0,69.0,76.0,85.0,98.0,76.0,72.0,81.0,86.0,72.0,68.0,73.0,78.0,65.0,-1.0
26,53.0,56.0,101.0,97.0,60.0,63.0,85.0,73.0,67.0,71.0,78.0,58.0,64.0,73.0,74.0,54.0,68.0,69.0,78.0,54.0,64.0,66.0,64.0,54.0,64.0,71.0,75.0,59.0,71.0,71.0,75.0,52.0,64.0,68.0,71.0,52.0,-1.0
27,64.0,77.0,78.0,61.0,68.0,77.0,78.0,61.0,68.0,77.0,78.0,65.0,68.0,79.0,83.0,63.0,68.0,79.0,79.0,67.0,64.0,83.0,83.0,67.0,71.0,83.0,85.0,62.0,71.0,87.0,85.0,67.0,71.0,79.0,85.0,67.0,-1.0
28,72.0,81.0,78.0,65.0,72.0,81.0,90.0,65.0,72.0,81.0,94.0,65.0,71.0,79.0,87.0,70.0,71.0,83.0,87.0,70.0,71.0,79.0,83.0,67.0,75.0,79.0,85.0,67.0,75.0,87.0,89.0,71.0,75.0,87.0,85.0,71.0,-1.0
29,71.0,75.0,79.0,59.0,68.0,75.0,75.0,59.0,68.0,75.0,75.0,59.0,67.0,79.0,81.0,62.0,67.0,72.0,77.0,58.0,67.0,75.0,74.0,58.0,66.0,75.0,76.0,63.0,70.0,79.0,84.0,66.0,66.0,75.0,73.0,59.0,-1.0
30,67.0,71.0,74.0,58.0,63.0,67.0,70.0,55.0,67.0,71.0,70.0,58.0,64.0,69.0,74.0,61.0,64.0,66.0,67.0,54.0,64.0,69.0,74.0,61.0,60.0,64.0,75.0,63.0,64.0,68.0,79.0,59.0,64.0,68.0,71.0,56.0,-1.0
31,88.0,103.0,109.0,87.0,84.0,99.0,104.0,79.0,79.0,91.0,93.0,71.0,70.0,79.0,84.0,66.0,70.0,75.0,76.0,63.0,70.0,79.0,80.0,66.0,63.0,66.0,72.0,60.0,67.0,70.0,72.0,60.0,67.0,73.0,75.0,60.0,-1.0
32,63.0,75.0,77.0,62.0,67.0,79.0,81.0,62.0,67.0,72.0,77.0,58.0,63.0,67.0,73.0,59.0,66.0,75.0,76.0,63.0,70.0,79.0,84.0,66.0,63.0,70.0,68.0,57.0,63.0,66.0,68.0,57.0,67.0,77.0,75.0,64.0,-1.0
33,60.0,64.0,75.0,63.0,64.0,68.0,79.0,59.0,64.0,68.0,71.0,56.0,55.0,58.0,70.0,54.0,63.0,68.0,77.0,62.0,67.0,72.0,74.0,58.0,59.0,53.0,66.0,44.0,56.0,53.0,66.0,48.0,59.0,56.0,73.0,55.0,-1.0
34,63.0,70.0,75.0,57.0,67.0,73.0,79.0,57.0,67.0,73.0,75.0,60.0,67.0,71.0,78.0,58.0,63.0,75.0,78.0,58.0,63.0,71.0,74.0,58.0,64.0,73.0,74.0,61.0,64.0,73.0,82.0,61.0,64.0,73.0,86.0,61.0,-1.0
35,68.0,79.0,83.0,63.0,68.0,79.0,79.0,67.0,64.0,83.0,83.0,67.0,71.0,83.0,85.0,62.0,71.0,87.0,85.0,67.0,71.0,79.0,85.0,67.0,66.0,79.0,84.0,63.0,66.0,79.0,84.0,63.0,66.0,79.0,84.0,63.0,-1.0
36,70.0,79.0,80.0,63.0,70.0,79.0,80.0,63.0,66.0,79.0,88.0,63.0,63.0,77.0,79.0,64.0,67.0,77.0,75.0,60.0,67.0,77.0,79.0,64.0,63.0,75.0,85.0,58.0,63.0,79.0,85.0,62.0,67.0,79.0,82.0,65.0,-1.0
37,67.0,70.0,68.0,57.0,63.0,66.0,68.0,53.0,63.0,66.0,68.0,57.0,63.0,71.0,74.0,55.0,63.0,71.0,74.0,55.0,67.0,71.0,78.0,58.0,72.0,85.0,86.0,65.0,80.0,89.0,94.0,72.0,80.0,89.0,94.0,76.0,-1.0
38,63.0,66.0,72.0,60.0,63.0,70.0,72.0,60.0,67.0,70.0,75.0,57.0,63.0,71.0,74.0,62.0,63.0,71.0,78.0,62.0,67.0,71.0,78.0,62.0,68.0,77.0,74.0,61.0,68.0,73.0,78.0,65.0,68.0,69.0,74.0,57.0,-1.0
39,71.0,75.0,85.0,67.0,71.0,75.0,85.0,67.0,71.0,79.0,81.0,67.0,70.0,83.0,84.0,70.0,74.0,79.0,84.0,66.0,70.0,75.0,84.0,66.0,71.0,81.0,82.0,64.0,71.0,77.0,79.0,68.0,71.0,81.0,82.0,68.0,-1.0
40,71.0,79.0,83.0,67.0,68.0,75.0,79.0,63.0,64.0,64.0,71.0,56.0,75.0,87.0,85.0,71.0,71.0,83.0,89.0,75.0,71.0,79.0,89.0,75.0,78.0,83.0,88.0,74.0,74.0,83.0,88.0,70.0,74.0,83.0,88.0,74.0,-1.0
41,67.0,75.0,77.0,62.0,67.0,68.0,74.0,54.0,67.0,72.0,77.0,62.0,70.0,79.0,84.0,66.0,70.0,75.0,76.0,59.0,66.0,71.0,73.0,55.0,67.0,81.0,82.0,64.0,71.0,77.0,86.0,64.0,71.0,77.0,86.0,64.0,-1.0
42,64.0,75.0,79.0,59.0,64.0,75.0,79.0,59.0,64.0,75.0,75.0,63.0,67.0,75.0,77.0,58.0,67.0,75.0,77.0,58.0,67.0,72.0,77.0,58.0,66.0,79.0,76.0,59.0,70.0,79.0,76.0,59.0,70.0,79.0,80.0,63.0,-1.0
43,60.0,67.0,78.0,55.0,60.0,67.0,74.0,55.0,63.0,67.0,74.0,58.0,64.0,69.0,74.0,57.0,64.0,73.0,74.0,57.0,68.0,77.0,74.0,57.0,64.0,75.0,79.0,56.0,64.0,75.0,79.0,59.0,64.0,75.0,79.0,59.0,-1.0
44,76.0,85.0,94.0,76.0,72.0,89.0,94.0,76.0,72.0,85.0,90.0,76.0,76.0,83.0,87.0,70.0,68.0,79.0,79.0,63.0,68.0,75.0,75.0,63.0,67.0,72.0,74.0,58.0,67.0,72.0,74.0,58.0,67.0,68.0,77.0,58.0,-1.0
45,66.0,71.0,80.0,66.0,66.0,63.0,76.0,66.0,59.0,60.0,73.0,63.0,71.0,77.0,86.0,68.0,67.0,73.0,75.0,60.0,63.0,66.0,68.0,57.0,74.0,84.0,85.0,69.0,74.0,79.0,85.0,69.0,67.0,79.0,82.0,65.0,-1.0
46,75.0,84.0,90.0,68.0,75.0,84.0,82.0,68.0,71.0,81.0,82.0,64.0,67.0,75.0,78.0,58.0,63.0,75.0,78.0,55.0,63.0,71.0,74.0,55.0,64.0,69.0,74.0,57.0,64.0,69.0,74.0,57.0,64.0,73.0,74.0,61.0,-1.0
47,67.0,75.0,77.0,58.0,67.0,72.0,77.0,58.0,67.0,75.0,74.0,58.0,70.0,79.0,76.0,59.0,70.0,79.0,80.0,63.0,70.0,75.0,80.0,59.0,71.0,81.0,82.0,60.0,67.0,77.0,86.0,64.0,67.0,77.0,82.0,60.0,-1.0
48,64.0,69.0,74.0,61.0,72.0,81.0,86.0,68.0,80.0,98.0,106.0,83.0,68.0,79.0,83.0,59.0,68.0,75.0,79.0,59.0,76.0,87.0,91.0,78.0,71.0,79.0,81.0,67.0,67.0,72.0,81.0,62.0,71.0,83.0,89.0,67.0,-1.0
49,67.0,73.0,75.0,60.0,67.0,73.0,79.0,57.0,63.0,77.0,82.0,60.0,67.0,75.0,78.0,62.0,67.0,75.0,78.0,62.0,63.0,75.0,78.0,58.0,68.0,77.0,74.0,61.0,68.0,77.0,78.0,61.0,64.0,73.0,74.0,61.0,-1.0
50,63.0,68.0,89.0,71.0,67.0,75.0,77.0,62.0,67.0,72.0,77.0,58.0,70.0,75.0,84.0,63.0,63.0,71.0,73.0,55.0,63.0,71.0,73.0,55.0,63.0,66.0,72.0,53.0,63.0,70.0,75.0,53.0,59.0,66.0,72.0,53.0,-1.0
51,72.0,81.0,94.0,65.0,64.0,69.0,71.0,57.0,57.0,55.0,60.0,46.0,71.0,79.0,83.0,67.0,68.0,75.0,79.0,63.0,64.0,64.0,71.0,56.0,75.0,87.0,85.0,71.0,71.0,83.0,89.0,75.0,71.0,79.0,89.0,75.0,-1.0
52,75.0,81.0,82.0,68.0,71.0,81.0,82.0,64.0,71.0,77.0,79.0,68.0,67.0,75.0,82.0,69.0,70.0,75.0,85.0,69.0,70.0,75.0,82.0,69.0,68.0,77.0,90.0,72.0,68.0,73.0,86.0,72.0,68.0,69.0,86.0,76.0,-1.0
53,70.0,79.0,82.0,65.0,70.0,71.0,74.0,58.0,63.0,67.0,74.0,58.0,72.0,81.0,90.0,65.0,72.0,81.0,94.0,65.0,64.0,69.0,71.0,57.0,71.0,83.0,87.0,70.0,71.0,79.0,83.0,67.0,68.0,75.0,79.0,63.0,-1.0
54,63.0,71.0,74.0,55.0,63.0,67.0,82.0,58.0,63.0,71.0,74.0,58.0,64.0,73.0,74.0,61.0,64.0,73.0,71.0,57.0,68.0,69.0,74.0,57.0,68.0,71.0,75.0,56.0,64.0,75.0,75.0,56.0,68.0,71.0,75.0,56.0,-1.0
55,63.0,79.0,85.0,62.0,67.0,79.0,82.0,65.0,63.0,79.0,85.0,65.0,64.0,77.0,82.0,65.0,64.0,77.0,82.0,65.0,60.0,77.0,82.0,65.0,64.0,75.0,79.0,63.0,64.0,75.0,83.0,67.0,68.0,79.0,83.0,67.0,-1.0
56,63.0,66.0,62.0,57.0,63.0,63.0,65.0,53.0,63.0,66.0,68.0,53.0,70.0,71.0,78.0,62.0,63.0,67.0,70.0,58.0,63.0,75.0,74.0,62.0,72.0,81.0,82.0,68.0,68.0,77.0,74.0,61.0,68.0,77.0,74.0,65.0,-1.0
57,76.0,81.0,90.0,76.0,76.0,85.0,90.0,72.0,76.0,77.0,90.0,68.0,71.0,83.0,87.0,70.0,68.0,75.0,79.0,67.0,71.0,75.0,79.0,63.0,71.0,75.0,85.0,67.0,71.0,75.0,74.0,62.0,67.0,72.0,70.0,58.0,-1.0
58,63.0,66.0,68.0,57.0,67.0,77.0,75.0,64.0,71.0,81.0,82.0,64.0,60.0,67.0,67.0,58.0,60.0,63.0,67.0,58.0,67.0,79.0,85.0,69.0,64.0,66.0,67.0,57.0,64.0,62.0,67.0,57.0,64.0,69.0,71.0,61.0,-1.0
59,70.0,75.0,80.0,59.0,66.0,75.0,76.0,59.0,66.0,75.0,84.0,63.0,67.0,77.0,82.0,60.0,67.0,77.0,75.0,60.0,63.0,73.0,82.0,57.0,63.0,71.0,78.0,62.0,63.0,75.0,78.0,55.0,67.0,75.0,78.0,58.0,-1.0
60,75.0,84.0,93.0,75.0,75.0,84.0,90.0,72.0,71.0,81.0,93.0,75.0,74.0,84.0,85.0,73.0,70.0,84.0,85.0,69.0,74.0,84.0,85.0,73.0,72.0,81.0,86.0,72.0,72.0,81.0,82.0,68.0,72.0,77.0,82.0,68.0,-1.0
61,67.0,81.0,86.0,64.0,67.0,77.0,79.0,64.0,67.0,73.0,75.0,60.0,67.0,79.0,85.0,65.0,67.0,79.0,82.0,65.0,67.0,75.0,78.0,62.0,72.0,81.0,82.0,61.0,68.0,77.0,74.0,61.0,68.0,77.0,74.0,61.0,-1.0
62,71.0,73.0,79.0,64.0,67.0,73.0,72.0,60.0,63.0,70.0,75.0,57.0,70.0,84.0,85.0,69.0,67.0,75.0,78.0,58.0,63.0,63.0,74.0,58.0,72.0,81.0,86.0,68.0,64.0,73.0,74.0,61.0,64.0,69.0,71.0,61.0,-1.0
63,71.0,83.0,87.0,67.0,68.0,79.0,83.0,67.0,68.0,75.0,79.0,63.0,79.0,87.0,85.0,67.0,71.0,79.0,81.0,62.0,67.0,79.0,77.0,58.0,82.0,100.0,104.0,81.0,78.0,91.0,96.0,74.0,66.0,79.0,84.0,66.0,-1.0
64,74.0,79.0,82.0,65.0,70.0,79.0,82.0,62.0,70.0,79.0,78.0,65.0,68.0,77.0,74.0,61.0,68.0,73.0,78.0,61.0,72.0,77.0,78.0,57.0,68.0,71.0,67.0,56.0,68.0,71.0,71.0,59.0,68.0,75.0,71.0,56.0,-1.0
65,74.0,83.0,88.0,74.0,66.0,71.0,88.0,70.0,59.0,60.0,84.0,70.0,71.0,81.0,93.0,75.0,71.0,77.0,93.0,75.0,63.0,63.0,79.0,72.0,74.0,84.0,85.0,73.0,70.0,84.0,89.0,73.0,67.0,67.0,85.0,73.0,-1.0
66,67.0,77.0,82.0,60.0,63.0,77.0,82.0,60.0,63.0,77.0,79.0,64.0,63.0,71.0,78.0,62.0,67.0,75.0,78.0,62.0,63.0,75.0,85.0,58.0,64.0,73.0,78.0,61.0,64.0,77.0,78.0,65.0,68.0,77.0,86.0,65.0,-1.0
67,67.0,73.0,79.0,60.0,71.0,77.0,79.0,60.0,71.0,77.0,82.0,60.0,63.0,79.0,78.0,58.0,67.0,75.0,78.0,62.0,67.0,79.0,78.0,62.0,68.0,77.0,78.0,61.0,68.0,73.0,74.0,57.0,64.0,73.0,78.0,57.0,-1.0
68,63.0,75.0,85.0,58.0,63.0,79.0,85.0,62.0,67.0,79.0,82.0,65.0,68.0,77.0,86.0,65.0,64.0,77.0,82.0,65.0,64.0,77.0,82.0,65.0,64.0,79.0,83.0,67.0,64.0,75.0,79.0,63.0,64.0,75.0,83.0,67.0,-1.0
69,63.0,73.0,75.0,64.0,67.0,70.0,72.0,60.0,67.0,73.0,82.0,64.0,67.0,71.0,78.0,62.0,67.0,75.0,78.0,65.0,67.0,71.0,82.0,69.0,60.0,62.0,82.0,65.0,60.0,62.0,78.0,68.0,60.0,59.0,90.0,79.0,-1.0
70,67.0,73.0,75.0,60.0,63.0,66.0,68.0,57.0,63.0,63.0,72.0,60.0,74.0,79.0,85.0,69.0,67.0,79.0,82.0,65.0,70.0,79.0,82.0,62.0,72.0,85.0,86.0,72.0,72.0,81.0,82.0,68.0,72.0,81.0,86.0,68.0,-1.0
71,74.0,84.0,85.0,65.0,70.0,79.0,82.0,62.0,67.0,75.0,78.0,58.0,64.0,73.0,74.0,57.0,64.0,69.0,71.0,57.0,64.0,69.0,74.0,57.0,64.0,71.0,67.0,56.0,68.0,71.0,71.0,59.0,68.0,75.0,71.0,56.0,-1.0
72,71.0,75.0,85.0,67.0,71.0,79.0,81.0,67.0,75.0,79.0,85.0,67.0,74.0,79.0,84.0,66.0,70.0,75.0,84.0,66.0,70.0,75.0,80.0,63.0,71.0,77.0,79.0,68.0,71.0,81.0,82.0,68.0,75.0,84.0,90.0,72.0,-1.0
73,64.0,71.0,71.0,59.0,71.0,75.0,75.0,59.0,68.0,71.0,75.0,56.0,67.0,72.0,74.0,58.0,67.0,72.0,70.0,58.0,67.0,72.0,70.0,54.0,66.0,71.0,69.0,55.0,66.0,71.0,73.0,55.0,66.0,71.0,69.0,55.0,-1.0
74,71.0,79.0,77.0,58.0,67.0,79.0,77.0,62.0,67.0,75.0,77.0,62.0,66.0,75.0,76.0,63.0,66.0,79.0,80.0,63.0,66.0,79.0,88.0,63.0,63.0,81.0,82.0,64.0,63.0,81.0,79.0,64.0,67.0,84.0,86.0,68.0,-1.0
75,70.0,79.0,84.0,70.0,70.0,79.0,84.0,66.0,70.0,71.0,73.0,63.0,67.0,73.0,79.0,64.0,63.0,66.0,75.0,60.0,63.0,63.0,72.0,57.0,63.0,60.0,70.0,62.0,60.0,60.0,70.0,65.0,53.0,53.0,82.0,83.0,-1.0
76,64.0,77.0,78.0,65.0,68.0,77.0,86.0,65.0,64.0,77.0,82.0,65.0,68.0,79.0,83.0,63.0,64.0,79.0,83.0,67.0,64.0,75.0,79.0,63.0,71.0,83.0,81.0,67.0,67.0,79.0,81.0,67.0,71.0,83.0,85.0,67.0,-1.0
77,71.0,75.0,74.0,58.0,67.0,75.0,77.0,58.0,67.0,75.0,81.0,62.0,70.0,75.0,76.0,59.0,63.0,75.0,80.0,59.0,63.0,75.0,76.0,63.0,67.0,77.0,82.0,64.0,67.0,70.0,90.0,64.0,67.0,73.0,82.0,64.0,-1.0
78,64.0,69.0,71.0,54.0,64.0,69.0,74.0,54.0,64.0,69.0,74.0,57.0,64.0,75.0,71.0,52.0,68.0,75.0,75.0,56.0,64.0,75.0,79.0,56.0,67.0,72.0,74.0,54.0,67.0,72.0,77.0,54.0,63.0,72.0,77.0,58.0,-1.0
79,72.0,77.0,78.0,61.0,68.0,69.0,71.0,57.0,64.0,69.0,74.0,57.0,71.0,79.0,79.0,63.0,68.0,75.0,75.0,59.0,68.0,68.0,71.0,56.0,67.0,72.0,74.0,58.0,63.0,68.0,74.0,58.0,63.0,68.0,74.0,58.0,-1.0
80,68.0,77.0,74.0,61.0,68.0,77.0,74.0,61.0,68.0,77.0,78.0,61.0,71.0,79.0,83.0,59.0,68.0,79.0,79.0,63.0,64.0,79.0,83.0,59.0,71.0,83.0,85.0,67.0,67.0,75.0,85.0,62.0,71.0,79.0,89.0,62.0,-1.0
81,71.0,79.0,85.0,67.0,71.0,79.0,85.0,62.0,71.0,83.0,89.0,67.0,66.0,83.0,84.0,66.0,66.0,79.0,80.0,63.0,66.0,83.0,84.0,63.0,67.0,81.0,86.0,64.0,67.0,81.0,82.0,64.0,67.0,77.0,86.0,64.0,-1.0
82,72.0,81.0,90.0,76.0,72.0,81.0,86.0,68.0,64.0,73.0,74.0,61.0,68.0,79.0,79.0,67.0,71.0,79.0,79.0,63.0,71.0,79.0,79.0,67.0,67.0,75.0,74.0,62.0,71.0,79.0,85.0,67.0,71.0,87.0,96.0,75.0,-1.0
83,64.0,69.0,71.0,57.0,64.0,69.0,71.0,54.0,64.0,69.0,67.0,54.0,64.0,71.0,71.0,56.0,60.0,71.0,75.0,56.0,64.0,71.0,75.0,56.0,67.0,68.0,70.0,54.0,67.0,68.0,70.0,54.0,67.0,72.0,74.0,54.0,-1.0
84,68.0,69.0,74.0,57.0,64.0,73.0,74.0,57.0,64.0,73.0,74.0,57.0,68.0,71.0,75.0,59.0,68.0,75.0,75.0,59.0,64.0,75.0,79.0,59.0,67.0,75.0,81.0,62.0,67.0,75.0,81.0,62.0,67.0,79.0,81.0,62.0,-1.0
85,78.0,88.0,89.0,73.0,70.0,79.0,82.0,65.0,70.0,88.0,89.0,69.0,76.0,89.0,86.0,72.0,76.0,85.0,86.0,72.0,76.0,85.0,86.0,72.0,71.0,75.0,79.0,63.0,68.0,79.0,83.0,67.0,71.0,83.0,87.0,70.0,-1.0
86,66.0,79.0,84.0,63.0,66.0,79.0,80.0,59.0,74.0,79.0,84.0,66.0,71.0,84.0,86.0,64.0,67.0,81.0,82.0,64.0,67.0,77.0,82.0,64.0,63.0,75.0,85.0,65.0,70.0,84.0,82.0,65.0,67.0,84.0,82.0,65.0,-1.0
87,67.0,79.0,77.0,58.0,67.0,79.0,77.0,58.0,67.0,75.0,77.0,58.0,66.0,79.0,84.0,66.0,66.0,79.0,80.0,63.0,70.0,79.0,80.0,63.0,71.0,81.0,82.0,64.0,71.0,81.0,90.0,68.0,75.0,88.0,93.0,68.0,-1.0
88,70.0,79.0,78.0,65.0,67.0,75.0,82.0,62.0,70.0,79.0,85.0,65.0,72.0,77.0,78.0,57.0,68.0,73.0,78.0,57.0,68.0,73.0,74.0,61.0,68.0,75.0,71.0,56.0,68.0,71.0,75.0,56.0,68.0,75.0,75.0,59.0,-1.0
89,63.0,75.0,81.0,62.0,67.0,72.0,77.0,62.0,67.0,68.0,74.0,58.0,70.0,79.0,84.0,70.0,66.0,71.0,73.0,63.0,63.0,63.0,66.0,55.0,67.0,73.0,79.0,68.0,67.0,73.0,79.0,64.0,63.0,66.0,68.0,57.0,-1.0
90,67.0,75.0,82.0,69.0,70.0,84.0,93.0,76.0,70.0,84.0,85.0,69.0,68.0,81.0,86.0,72.0,72.0,81.0,90.0,76.0,72.0,81.0,86.0,68.0,64.0,71.0,75.0,63.0,68.0,79.0,79.0,67.0,71.0,79.0,79.0,63.0,-1.0
