,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,labels
16,1.47,-0.17,0.54,0.83,-0.43,-0.06,-0.25,0.37,0.89,2.07,4.18,3.24,5.06,5.35,5.1,4.58,3.3,2.89,0.62,1.55,0.96,-1.0
17,0.22,-0.05,-0.18,-0.25,0.7,1.62,0.91,0.54,0.34,3.63,2.98,4.34,4.0,3.74,4.53,3.1,1.73,2.83,1.21,1.08,-0.02,-1.0
18,-0.41,-0.2,0.8,0.73,0.04,-0.14,0.46,0.42,4.73,3.96,5.58,4.74,3.57,3.0,4.49,1.65,2.07,-0.31,1.07,1.7,0.34,-1.0
19,1.45,1.42,0.24,-0.06,-0.44,0.51,-0.51,0.7,1.42,2.82,3.3,2.62,4.91,4.7,6.81,4.91,3.58,1.52,1.78,-0.33,0.88,-1.0
20,0.75,2.11,-1.04,1.3,1.25,0.96,-1.26,-0.27,0.8,2.6,2.58,3.84,4.13,3.8,7.07,2.7,2.47,1.62,0.48,0.63,0.68,-1.0
21,0.4,0.29,-0.19,-0.46,-1.76,-0.26,1.72,2.26,0.31,3.17,4.12,4.31,4.07,4.25,1.13,3.95,2.41,0.41,0.62,1.02,-0.91,-1.0
22,-1.05,-0.15,0.35,1.89,1.09,1.28,1.46,3.3,3.43,3.22,6.48,5.22,3.64,4.4,2.8,3.5,-0.02,0.97,0.39,-0.15,-0.74,-1.0
23,0.03,0.5,0.32,-1.68,-0.22,1.7,1.56,2.33,3.02,3.09,5.04,3.84,3.12,2.86,2.21,4.43,2.27,1.4,0.74,1.12,-0.73,-1.0
24,-1.25,-0.01,-1.32,-0.24,1.17,2.11,0.7,0.81,1.8,5.45,5.25,6.51,3.16,2.6,1.15,-1.61,2.12,0.56,0.53,-0.79,0.32,-1.0
25,1.18,0.88,-0.28,1.21,-0.33,-0.34,0.57,0.51,2.71,1.99,3.85,3.0,3.11,5.65,3.37,1.67,2.2,1.63,0.18,1.05,0.61,-1.0
26,-0.17,-0.85,1.03,0.92,-0.38,0.58,0.05,2.96,1.01,2.59,3.26,3.05,4.49,2.23,4.05,2.51,2.2,0.32,1.71,1.29,-0.59,-1.0
27,-1.26,0.2,-1.18,-0.56,-0.1,0.61,0.67,1.89,0.67,3.56,3.55,4.55,4.54,2.98,3.46,2.51,1.62,0.5,1.05,0.66,1.29,-1.0
28,0.39,0.31,-0.2,-0.1,-0.73,1.14,3.72,3.36,2.42,4.11,6.49,5.77,2.73,2.65,3.7,-0.64,0.62,2.04,0.84,0.83,-0.37,-1.0
29,-0.28,-0.11,-0.18,0.73,-0.74,1.32,0.43,-0.05,1.56,2.63,2.24,2.48,3.31,3.83,7.12,3.69,3.45,1.17,1.35,0.7,1.92,-1.0
30,0.45,-0.49,0.64,-1.29,-0.06,-0.29,0.24,0.87,0.6,0.41,3.28,3.27,3.65,5.77,5.38,3.33,4.41,2.37,-0.06,0.45,-1.62,-1.0
31,0.57,1.09,-0.54,1.35,-0.18,1.26,1.06,2.18,4.33,4.52,5.55,5.16,4.56,4.99,4.56,3.21,1.49,-0.47,1.35,1.07,-1.09,-1.0
32,-0.04,-0.19,-0.03,-0.16,-0.07,2.31,2.41,1.89,2.28,4.16,4.99,4.76,3.61,3.46,2.1,3.81,0.44,1.94,0.52,-0.21,1.97,-1.0
33,-0.13,-0.39,0.06,2.01,-1.37,0.03,3.47,3.31,3.19,3.12,3.4,5.95,3.88,5.31,2.8,2.26,1.73,-0.67,1.32,0.68,-0.49,-1.0
34,-0.28,1.51,-0.44,-0.43,-1.06,0.53,2.73,1.74,2.83,1.26,5.76,3.92,4.76,3.48,4.85,4.95,1.95,0.54,-0.16,-0.85,0.09,-1.0
35,-0.76,-1.26,0.82,-1.41,1.48,-0.62,-1.12,2.3,1.91,2.97,4.63,3.32,5.42,5.45,3.15,5.79,3.08,1.04,1.14,0.29,0.31,-1.0
36,-0.62,0.41,-0.93,-1.23,0.61,-0.19,0.77,2.11,1.07,3.36,4.55,3.95,2.89,5.55,4.6,4.71,2.74,2.04,2.32,0.31,0.14,-1.0
37,0.38,-0.7,-0.16,0.31,-0.64,-1.13,0.33,1.98,3.13,3.93,3.91,5.14,2.94,2.8,3.54,2.28,1.61,1.28,0.47,-1.09,-0.59,-1.0
38,0.91,0.48,-0.22,-1.54,-0.5,1.85,0.71,-1.17,0.87,3.03,4.11,2.35,3.69,3.29,4.11,1.96,0.89,0.02,0.11,-0.81,-2.05,-1.0
39,0.72,0.16,-1.22,1.15,1.14,2.88,-0.37,1.55,-0.96,0.94,3.43,3.77,4.69,6.46,6.04,4.6,3.39,2.97,2.48,2.09,-0.09,-1.0
40,-0.5,-1.94,-0.51,0.06,-0.08,0.87,0.26,1.47,2.83,1.22,2.97,4.32,6.32,4.77,2.58,2.75,3.76,0.15,1.85,1.9,-0.64,-1.0
41,-0.92,0.32,-0.55,-0.73,1.35,0.62,1.92,2.13,1.71,2.78,5.13,3.96,3.91,4.11,5.11,4.1,1.61,0.95,0.77,-0.42,-1.4,-1.0
42,0.43,-0.6,0.15,-1.02,-0.28,2.95,3.55,2.02,3.16,4.9,3.49,5.97,5.0,3.39,2.88,1.21,1.55,0.45,1.45,-1.23,0.32,-1.0
43,-1.42,0.59,-0.83,1.26,1.33,0.75,2.27,1.87,3.53,1.81,3.94,4.36,2.95,3.19,3.58,2.78,2.27,0.09,1.74,2.66,-1.19,-1.0
44,0.87,0.45,0.24,0.97,0.15,0.17,1.44,0.02,0.98,0.96,3.78,2.16,4.42,3.54,4.85,1.72,2.52,2.36,-0.24,2.73,-1.15,-1.0
45,0.1,-0.43,-1.65,-1.04,0.58,0.35,1.48,3.11,3.89,5.33,7.11,3.87,2.65,2.73,1.71,0.04,0.26,1.33,-0.66,-1.56,-0.35,-1.0
46,0.12,0.74,-1.08,-0.03,-1.7,-1.74,0.85,1.36,-0.83,2.39,2.52,3.42,6.13,4.18,7.16,1.99,4.58,4.24,-0.21,0.24,0.43,-1.0
47,0.13,-0.14,-0.48,0.27,-0.43,0.35,3.19,2.59,3.2,3.19,6.66,4.1,3.61,4.9,3.68,2.45,2.34,0.7,-0.92,-1.43,-0.04,-1.0
48,0.82,1.51,0.29,-0.11,0.39,-0.81,-0.12,-0.34,-0.4,0.62,2.26,2.91,5.04,3.92,5.16,5.59,3.96,3.84,1.26,2.2,-0.18,-1.0
49,-1.56,1.01,0.5,0.87,0.08,0.01,-0.43,0.9,1.81,1.56,2.87,3.44,3.67,5.31,3.24,6.13,3.31,1.64,2.18,0.04,0.9,-1.0
50,0.71,-0.47,-1.69,0.07,-0.13,-1.1,2.67,0.71,4.23,3.27,2.99,5.05,4.88,4.22,4.1,2.44,2.43,2.67,2.47,1.54,0.06,-1.0
51,-0.22,-1.94,-0.09,1.48,-0.02,0.24,2.02,2.46,2.84,3.26,4.38,5.72,4.83,3.27,1.7,2.32,0.81,-0.24,1.72,3.04,-0.91,-1.0
52,-0.79,0.96,-2.62,-0.06,0.55,-1.05,1.16,1.22,2.52,2.67,4.46,3.35,2.92,4.02,4.37,1.02,1.6,-0.25,0.04,1.66,0.61,-1.0
53,0.27,-0.94,-0.23,1.1,0.49,1.67,2.38,4.14,4.4,6.72,7.88,6.12,3.45,2.98,3.04,1.76,1.14,-0.16,0.63,-1.77,1.4,-1.0
54,-0.78,-0.7,0.12,-0.12,-0.56,0.0,0.57,0.65,0.84,2.19,3.48,4.85,3.93,5.39,5.81,2.38,4.05,1.63,1.63,1.31,-0.21,-1.0
55,1.28,-0.27,0.69,-0.69,-0.46,-0.26,2.52,1.19,0.09,1.5,1.58,4.83,2.59,3.93,5.06,4.98,2.58,3.86,3.35,0.62,-0.22,-1.0
56,1.5,-0.8,-0.44,0.24,-0.35,0.49,0.97,0.8,2.65,3.92,3.58,3.95,5.18,5.01,3.37,3.92,1.41,-0.08,-2.55,-0.37,-0.42,-1.0
57,-1.29,0.09,-0.44,0.0,0.23,0.88,1.12,3.28,4.25,5.82,4.74,5.84,4.89,3.0,2.26,0.05,-0.81,0.58,-0.14,0.5,-1.01,-1.0
58,0.58,0.48,-0.41,0.29,0.77,1.68,1.41,1.89,1.44,4.31,3.54,1.99,4.39,3.13,4.94,3.28,3.28,-0.56,3.0,-0.48,-0.17,-1.0
59,0.89,0.65,-0.3,0.95,0.23,1.25,2.65,1.67,0.81,2.44,2.83,4.94,4.61,4.03,4.98,5.25,2.48,1.47,0.9,1.3,-0.16,-1.0
60,1.61,0.54,0.29,-1.76,0.29,2.47,2.02,4.61,3.99,5.12,5.62,5.13,4.67,3.95,2.14,0.11,0.76,0.27,-1.65,1.49,-1.55,-1.0
61,0.36,1.02,0.21,0.03,1.24,0.73,2.77,-0.3,4.02,6.63,5.27,3.98,3.96,1.63,1.18,1.98,0.02,-0.11,1.43,-0.08,0.87,-1.0
62,2.01,-1.71,0.97,0.26,1.03,1.09,2.44,0.42,3.04,3.18,4.07,3.87,6.16,2.53,3.41,2.27,2.34,2.53,0.57,-1.79,1.91,-1.0
63,0.97,0.88,0.74,0.94,-1.02,-0.39,0.14,-0.95,0.55,2.19,1.86,3.57,3.55,3.52,5.5,3.4,4.22,2.02,0.93,1.01,1.26,-1.0
64,-1.0,1.56,-0.21,-0.71,0.08,2.92,2.72,1.41,3.57,1.03,3.52,3.5,4.67,3.81,4.5,1.76,2.13,3.13,1.02,1.66,0.24,-1.0
65,0.42,-0.75,-0.93,0.07,0.06,0.65,1.75,2.21,3.98,3.59,3.65,3.7,5.53,2.65,3.87,1.11,-1.32,0.98,-0.83,-0.12,-0.66,-1.0
66,0.09,-2.5,0.58,0.31,-1.28,-0.39,1.05,2.25,2.26,1.87,5.23,4.34,2.62,4.88,4.62,1.73,2.14,0.11,0.48,2.35,-0.71,-1.0
67,-2.03,0.06,-0.17,-0.32,0.74,0.59,0.58,3.33,1.02,1.61,3.92,2.61,4.49,4.04,3.12,3.56,2.59,2.68,2.31,0.34,-0.37,-1.0
68,-0.85,0.96,-0.7,-0.61,-0.67,0.01,1.85,1.64,4.17,2.52,4.54,3.57,3.52,4.92,6.22,1.49,1.88,0.09,0.46,-0.58,-0.85,-1.0
69,0.73,-0.61,-0.13,-1.1,1.26,-0.64,2.26,0.34,2.53,0.47,4.17,4.27,3.08,4.7,5.0,2.29,1.31,1.95,2.1,1.67,-2.92,-1.0
70,0.27,-0.45,1.18,-0.34,0.68,-0.01,-0.66,0.27,2.41,2.25,1.89,5.34,3.08,4.37,5.79,7.08,5.21,2.23,0.52,1.5,-2.65,-1.0
71,-0.27,-1.23,2.17,-1.41,0.4,0.42,0.19,-0.01,0.29,0.98,3.16,3.12,5.19,4.77,7.58,4.39,4.0,3.61,2.21,2.25,0.03,-1.0
72,-2.93,1.04,0.85,0.22,0.35,0.67,-0.22,1.32,0.69,2.24,2.24,4.56,3.51,3.28,7.12,2.33,2.39,2.26,2.9,-0.13,-1.06,-1.0
73,0.77,-1.32,1.88,1.65,0.27,1.65,1.76,1.72,5.35,4.19,4.66,4.86,6.15,3.15,1.29,-0.1,0.93,-1.75,1.36,0.04,1.73,-1.0
74,0.99,0.25,0.21,-1.44,0.09,-0.5,-1.0,-0.57,2.11,3.15,2.23,2.35,2.82,5.56,5.8,3.74,3.59,2.15,2.16,0.6,-0.85,-1.0
75,-0.02,-0.12,0.8,0.25,1.81,0.02,1.17,2.9,1.92,2.16,6.04,7.24,2.55,0.44,3.14,-0.27,1.49,2.64,3.37,0.35,0.13,-1.0
76,0.02,-0.86,-0.31,-0.0,-1.24,-0.55,-0.49,-0.95,1.77,2.84,2.93,3.73,4.05,3.42,4.33,4.3,2.38,1.73,2.78,0.37,1.06,-1.0
77,1.9,0.32,0.02,-0.44,-0.43,1.14,4.05,3.83,4.29,5.7,5.88,5.23,4.83,2.68,3.06,1.22,1.26,1.81,1.73,-0.88,-0.26,-1.0
78,-0.54,-2.05,-0.91,0.18,0.61,2.2,-0.96,3.27,0.16,1.08,3.43,3.84,4.4,5.3,4.02,2.1,2.39,3.02,2.45,1.89,1.14,-1.0
79,2.23,-0.09,1.1,0.49,-0.5,0.3,-0.96,0.8,0.52,1.45,3.5,4.83,3.9,3.17,5.2,4.02,2.71,2.77,2.24,1.12,-1.28,-1.0
80,2.71,0.57,-1.1,1.55,-0.71,-0.7,-1.49,-0.2,-0.58,1.78,2.66,4.69,3.36,5.17,7.04,5.25,5.69,4.42,3.23,0.84,1.69,-1.0
81,1.61,1.01,-1.42,-0.57,0.92,0.2,2.64,3.16,2.01,3.09,4.73,3.27,4.33,2.18,2.16,3.02,0.74,0.81,-0.39,-1.07,-0.29,-1.0
82,1.89,-0.88,0.49,-0.46,-0.81,0.73,0.6,2.26,4.55,2.73,5.45,6.41,4.9,5.91,2.76,0.92,-0.36,0.43,1.26,0.25,-1.03,-1.0
83,-1.36,0.03,1.46,0.39,0.0,0.36,1.26,3.67,1.38,3.04,2.26,6.67,3.75,2.37,3.27,3.3,0.22,2.4,3.41,1.44,-0.31,-1.0
84,-0.36,-0.05,0.22,0.54,1.75,0.11,2.84,3.39,4.18,6.14,4.98,1.99,4.51,4.03,0.88,2.92,0.63,0.59,0.28,-2.0,-0.0,-1.0
85,0.61,1.01,-0.88,0.6,-0.55,1.31,-0.79,3.33,0.48,1.18,5.13,3.72,4.14,5.13,3.48,2.53,0.15,1.65,3.82,0.24,1.01,-1.0
86,-1.44,0.98,0.88,-1.07,-0.21,0.8,1.76,1.85,4.77,4.29,4.46,5.79,4.19,4.44,1.79,-0.73,1.61,0.47,-0.28,0.56,0.35,-1.0
87,-0.4,-0.65,0.79,-0.06,1.5,0.22,0.19,2.54,1.46,3.62,1.95,4.09,3.93,3.5,4.45,2.21,1.24,1.59,1.84,0.53,-0.79,-1.0
88,0.65,-1.44,0.37,0.14,0.09,0.59,0.93,2.94,1.61,1.79,3.75,5.76,4.55,4.22,4.38,2.69,2.19,0.4,1.74,1.07,0.91,-1.0
89,1.23,-0.23,0.71,-1.41,1.34,-0.02,1.68,1.49,2.62,5.03,3.14,2.73,4.7,2.31,2.4,2.57,2.48,1.79,0.58,0.0,-0.13,-1.0
90,0.13,-0.77,-0.34,0.25,0.76,-1.95,1.43,1.38,1.57,4.16,4.52,3.49,4.48,4.5,4.39,3.98,1.98,0.84,0.32,0.18,-0.45,-1.0
91,0.21,1.14,0.14,0.54,-1.1,0.03,-0.21,0.09,-0.76,0.83,0.66,3.09,5.28,4.47,5.47,3.1,2.25,3.08,2.23,1.5,0.19,-1.0
92,0.16,-1.65,-0.55,1.54,-0.12,-2.49,-1.3,-1.51,0.69,2.39,2.59,2.15,4.21,4.63,6.21,3.97,4.16,2.87,3.15,3.83,-1.1,-1.0
93,-0.85,-0.76,-0.47,0.16,0.07,-1.24,0.98,2.08,3.91,6.25,6.5,6.12,3.75,2.99,2.7,2.86,0.39,-0.02,-0.8,0.13,1.2,-1.0
94,0.34,1.13,-2.01,0.47,-0.13,0.5,-0.21,2.17,2.02,3.44,2.99,2.76,5.37,4.07,4.4,3.46,3.0,1.73,1.24,0.17,-0.01,-1.0
95,0.25,0.85,0.75,-0.15,0.71,1.02,0.79,1.6,0.29,1.78,2.38,3.11,5.39,5.86,4.12,5.31,2.9,2.89,0.96,0.25,-1.62,-1.0
96,-1.03,0.82,1.02,-0.1,-0.91,1.73,0.92,1.6,-1.25,3.59,2.95,3.69,3.4,5.08,5.07,4.12,4.37,2.06,2.25,2.08,0.33,-1.0
97,-1.28,0.39,2.02,-0.4,1.29,-2.28,1.58,1.07,3.1,3.36,2.66,4.69,3.49,5.24,4.54,3.54,1.86,1.86,0.82,0.89,-1.62,-1.0
98,-1.04,0.81,-1.59,-0.58,0.78,0.13,0.82,3.32,1.5,3.34,4.71,5.1,3.56,3.79,1.45,2.75,1.59,1.93,0.36,0.47,0.11,-1.0
99,0.32,1.06,0.3,-1.71,1.41,-0.56,1.94,1.4,1.45,4.67,5.08,4.45,3.07,3.88,2.55,2.11,1.63,0.66,0.82,0.9,0.79,-1.0
100,2.72,1.13,0.68,-0.53,0.43,-2.35,2.01,1.73,1.13,1.13,1.3,4.93,3.89,4.86,4.58,3.56,4.35,0.58,0.99,0.66,2.07,-1.0
101,0.86,0.19,0.09,-2.54,0.12,0.44,2.56,2.15,2.83,3.47,4.55,4.87,4.4,3.02,3.0,2.91,1.91,0.48,0.38,-0.05,0.86,-1.0
102,1.04,0.63,2.33,-0.89,-0.74,0.54,1.69,1.31,1.43,3.21,4.16,3.64,3.01,4.22,4.55,1.98,1.55,0.33,1.31,0.23,-0.18,-1.0
103,-0.45,-1.05,0.39,0.71,0.74,1.83,1.18,1.92,2.14,3.17,4.14,2.99,2.17,1.63,3.08,4.38,1.64,2.35,0.85,2.05,0.92,-1.0
104,0.0,-0.99,-0.24,-0.1,-0.92,0.04,-1.98,0.05,0.87,2.03,3.79,4.56,3.58,4.35,3.76,2.7,1.08,0.49,1.4,-0.13,-0.78,-1.0
105,-0.78,1.09,0.75,2.67,0.94,1.3,-1.68,1.29,1.76,3.47,3.17,3.77,4.24,3.73,5.25,3.73,1.61,0.45,1.58,0.77,0.02,-1.0
106,0.21,-0.19,2.27,1.08,-1.18,2.19,-0.04,2.2,3.2,2.4,4.96,2.74,4.83,3.3,2.39,1.33,2.49,1.23,-1.53,-0.01,-0.66,-1.0
107,0.16,1.24,0.3,0.06,0.85,-1.58,1.66,2.08,2.91,3.21,2.83,4.63,3.44,4.63,2.76,3.0,0.56,1.82,0.87,0.73,-0.89,-1.0
108,-1.64,-0.27,0.28,-0.83,-2.02,0.0,3.92,2.57,2.28,2.76,5.04,6.52,3.76,4.17,1.5,3.37,1.28,-0.63,-0.44,0.67,1.28,-1.0
109,-0.96,1.15,0.22,-0.86,1.19,2.1,3.33,0.61,0.6,3.72,3.15,2.68,5.27,5.39,4.11,3.68,2.32,2.24,0.66,1.22,-1.19,-1.0
110,-0.19,0.17,-0.14,-2.01,0.42,0.14,0.76,1.53,2.98,2.26,3.03,3.73,2.05,3.24,4.93,3.92,3.17,0.07,-0.33,0.44,0.75,-1.0
111,-1.02,-0.12,-0.81,0.08,1.14,0.15,-0.34,0.95,1.07,4.11,4.71,2.86,3.77,3.88,4.17,3.21,0.83,1.7,0.48,0.81,-0.4,-1.0
112,-0.03,0.86,0.85,-1.01,0.64,0.12,3.2,3.15,1.81,4.88,6.55,4.09,3.62,5.01,2.09,2.78,1.0,0.08,0.47,2.0,0.5,-1.0
113,0.29,0.31,-0.31,-0.5,0.02,1.58,0.8,0.49,4.47,2.81,4.3,3.42,3.29,4.42,3.66,3.47,3.21,2.74,0.46,1.49,1.32,-1.0
114,-2.14,-0.08,-0.08,0.54,-2.75,1.47,0.72,2.82,3.31,2.02,5.74,3.89,5.87,3.39,5.23,2.87,2.93,1.11,-0.21,-0.42,-1.02,-1.0
115,-1.27,1.01,-0.83,0.5,-0.32,1.63,3.25,0.64,0.97,2.09,4.84,4.44,4.15,4.56,3.22,3.71,3.47,1.88,0.54,1.1,0.02,-1.0
116,-0.87,-1.41,1.08,0.68,0.72,0.29,1.0,1.1,0.92,1.9,4.56,4.01,4.58,5.11,3.33,5.28,3.43,1.71,2.63,0.0,0.47,-1.0
117,1.39,-0.2,0.01,0.11,-0.98,0.71,1.33,2.04,3.17,2.48,4.18,4.58,5.1,3.94,4.43,3.42,4.41,1.44,0.99,0.2,-1.03,-1.0
118,-0.71,1.57,0.26,-0.75,1.27,0.28,1.1,4.92,3.5,3.69,5.03,5.3,2.98,5.05,3.8,2.56,-0.98,1.17,-0.1,-1.8,-0.69,-1.0
119,1.41,-1.11,2.3,0.13,2.16,1.21,1.03,2.08,1.85,2.48,4.73,4.13,1.82,5.23,4.41,4.47,0.7,2.69,1.44,0.62,0.06,-1.0
120,-0.17,-1.75,-0.67,1.15,1.55,0.84,2.38,2.26,2.71,3.38,5.7,5.91,4.99,3.33,3.21,0.42,1.0,-0.04,0.05,-0.9,0.82,-1.0
121,-0.63,0.14,1.54,0.37,-2.16,0.16,2.34,3.42,5.65,2.68,6.07,2.75,2.59,3.98,-0.23,0.7,0.87,0.24,0.23,1.23,0.39,-1.0
122,0.94,-0.87,-1.01,-1.88,-1.0,-0.12,1.34,4.44,2.54,4.85,5.26,4.23,2.74,3.28,0.64,2.04,0.37,1.58,0.05,-0.16,-0.5,-1.0
123,-0.52,1.91,-1.18,-1.17,-1.39,0.2,2.35,-0.98,0.59,3.46,4.44,3.79,5.24,5.28,5.25,3.73,5.02,2.24,2.77,2.41,-0.46,-1.0
124,0.72,1.53,-0.0,0.5,-0.31,0.41,2.53,1.75,1.07,1.79,2.55,3.29,3.23,5.6,5.18,3.38,3.39,1.82,2.7,2.28,0.18,-1.0
125,0.66,-2.32,0.5,0.17,-0.97,-0.05,-0.52,-0.22,-0.27,1.57,2.29,3.84,4.12,4.68,5.11,6.36,3.28,1.28,3.89,0.69,0.68,-1.0
126,-0.21,0.02,-0.27,-1.64,-0.19,0.59,-2.2,-0.11,0.34,0.85,3.11,4.61,3.29,6.57,6.31,5.63,4.18,1.97,2.12,1.3,1.84,-1.0
127,0.04,-1.4,0.58,2.4,0.3,-0.21,0.95,1.1,0.9,0.87,4.95,4.81,2.74,3.2,4.05,4.18,1.84,1.72,1.06,1.81,1.17,-1.0
128,0.38,0.59,1.1,0.11,-0.56,0.76,0.46,1.29,2.96,4.55,6.59,3.97,3.93,3.18,2.93,1.0,0.64,2.44,0.39,0.59,-0.3,-1.0
129,0.75,-0.15,-0.64,-1.2,0.85,1.94,-0.19,1.48,0.91,3.82,3.67,3.49,3.51,4.53,5.77,5.23,3.4,1.32,1.1,0.57,0.1,-1.0
130,-1.04,1.13,1.88,-1.57,-2.54,0.38,-0.26,0.25,-0.11,2.49,2.0,3.64,4.66,6.24,4.74,6.8,3.93,2.26,1.55,1.35,-0.13,-1.0
131,-0.12,-0.06,-0.2,-0.39,0.1,0.76,1.17,2.01,1.77,1.81,1.75,4.24,4.11,4.08,5.29,3.32,2.35,2.81,2.15,-0.02,-0.47,-1.0
132,0.51,-0.16,0.58,-1.54,0.91,-0.08,2.23,0.87,2.37,3.46,2.4,4.87,5.29,2.44,4.34,1.09,1.63,0.77,0.38,0.4,0.22,-1.0
133,-0.64,-1.38,-2.45,-1.48,-0.25,-0.54,2.96,2.67,2.75,3.02,5.12,2.97,4.22,3.57,4.54,2.71,1.46,0.13,0.87,-0.56,0.4,-1.0
134,-0.43,0.04,-1.26,-1.21,-0.44,0.05,2.16,3.95,5.67,5.26,6.3,4.61,3.88,2.29,3.41,1.56,-1.5,1.11,-0.7,-0.23,-0.18,-1.0
135,1.22,0.61,1.99,-0.76,-1.54,-0.0,1.74,2.19,0.95,0.67,4.59,2.21,4.38,5.4,2.6,3.04,0.99,1.37,2.32,-0.05,0.89,-1.0
136,-0.9,1.07,-1.49,0.18,0.71,0.96,2.93,3.21,3.0,3.49,3.71,5.88,6.92,5.35,2.4,0.13,0.11,1.86,0.27,0.13,1.39,-1.0
137,-0.1,0.71,-0.62,1.18,0.02,0.32,0.19,0.69,2.17,2.41,1.85,4.8,4.76,5.7,4.18,5.06,1.31,3.98,0.98,0.48,-2.68,-1.0
138,0.69,-0.25,1.35,0.97,-0.22,1.66,0.99,-0.18,0.77,2.09,3.49,3.28,2.52,4.38,4.07,3.54,3.05,3.15,-0.1,0.2,1.04,-1.0
139,0.28,0.6,-0.21,-0.85,-0.7,0.7,-0.42,-1.63,1.05,2.0,1.98,3.41,4.97,3.13,5.51,5.86,2.23,2.04,0.85,0.36,0.1,-1.0
140,0.88,1.16,0.69,0.34,-0.15,-0.33,2.17,-2.16,1.43,2.92,3.08,4.2,4.29,4.81,6.69,3.43,3.59,3.46,2.34,0.05,0.03,-1.0
141,1.32,0.09,-0.44,-0.23,-0.71,0.12,-1.23,0.65,1.38,1.67,3.18,3.26,3.78,3.73,5.2,4.72,3.85,3.23,0.67,0.36,0.2,-1.0
142,2.12,1.87,0.08,-0.97,0.39,-0.18,1.48,2.87,3.18,5.96,4.29,3.48,4.49,3.68,1.57,0.89,1.16,-0.47,0.45,0.29,0.0,-1.0
143,0.95,-0.2,1.13,1.65,-0.46,-0.05,1.46,2.63,2.63,3.96,4.83,3.33,3.34,3.02,3.31,2.29,0.79,1.08,-0.2,-1.47,-0.65,-1.0
144,0.96,0.28,1.14,0.87,-1.34,1.36,2.24,2.16,3.21,3.56,8.38,6.84,4.3,1.79,2.99,2.46,-1.25,0.62,-1.96,0.48,-0.28,-1.0
145,0.39,0.74,-1.17,-0.72,-0.36,1.01,-0.38,0.31,-0.84,1.17,3.9,4.32,4.75,4.18,4.75,4.26,3.26,2.18,2.84,1.0,2.95,-1.0
