,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,labels
57,-1.17,-0.78,-0.19,-1.91,0.53,-0.78,1.71,2.31,0.72,0.37,3.61,4.1,3.19,5.76,6.46,2.99,3.3,3.18,0.85,0.03,-0.61,-1.0
58,0.72,0.16,-1.22,1.15,1.14,2.88,-0.37,1.55,-0.96,0.94,3.43,3.77,4.69,6.46,6.04,4.6,3.39,2.97,2.48,2.09,-0.09,-1.0
59,1.61,-0.07,-1.05,-2.0,1.8,-2.16,2.19,0.07,-1.18,1.34,1.14,3.86,3.94,4.01,5.74,3.34,4.0,3.43,1.66,-0.47,-0.11,-1.0
60,-1.67,-0.05,1.53,-1.21,-0.82,1.06,2.3,1.7,4.36,5.55,4.62,5.64,3.62,4.31,1.91,1.86,0.76,0.67,-0.47,0.14,0.17,-1.0
61,0.73,0.84,1.06,-0.11,-0.33,-0.21,0.83,2.46,2.16,4.48,3.75,5.51,4.14,2.64,1.45,1.58,0.9,2.68,-1.7,-0.29,0.29,-1.0
62,-0.87,-1.41,1.08,0.68,0.72,0.29,1.0,1.1,0.92,1.9,4.56,4.01,4.58,5.11,3.33,5.28,3.43,1.71,2.63,0.0,0.47,-1.0
63,0.85,0.48,-0.77,2.02,-0.81,1.73,1.83,-0.01,0.74,3.59,3.97,4.63,4.04,2.49,4.8,4.2,2.72,3.31,2.02,1.63,1.43,-1.0
64,-1.37,-0.61,-1.19,0.57,0.48,-0.59,1.64,1.19,1.5,1.46,3.95,4.5,2.94,3.99,5.97,4.44,2.51,2.71,1.2,1.46,0.65,-1.0
65,0.2,0.56,-0.33,-0.75,0.52,0.32,-0.01,0.9,2.72,3.57,3.34,3.45,4.23,4.03,2.76,2.12,1.61,1.88,1.73,0.28,-0.09,-1.0
66,-1.49,-1.95,-3.37,1.77,0.35,0.31,1.72,-0.92,1.79,1.53,4.25,3.5,2.82,7.38,4.4,3.99,4.01,4.67,0.31,0.46,-1.91,-1.0
67,-2.93,1.04,0.85,0.22,0.35,0.67,-0.22,1.32,0.69,2.24,2.24,4.56,3.51,3.28,7.12,2.33,2.39,2.26,2.9,-0.13,-1.06,-1.0
68,0.66,-2.32,0.5,0.17,-0.97,-0.05,-0.52,-0.22,-0.27,1.57,2.29,3.84,4.12,4.68,5.11,6.36,3.28,1.28,3.89,0.69,0.68,-1.0
69,0.81,0.47,-0.57,-0.62,1.01,1.48,-1.1,3.65,2.34,1.74,6.49,4.74,4.44,5.2,2.34,2.37,2.19,2.05,-0.4,1.08,-0.07,-1.0
70,0.5,-0.26,-0.8,0.02,-0.41,0.56,0.52,0.23,1.1,2.24,2.72,5.07,4.29,2.71,3.64,3.86,2.1,1.45,2.38,-0.57,-0.25,-1.0
71,-0.43,-0.25,1.16,2.24,-0.12,-0.21,-0.01,2.6,1.85,4.62,5.35,4.46,4.18,4.93,3.45,0.73,1.21,0.4,-1.01,0.26,-0.95,-1.0
72,0.38,-0.21,-1.59,0.75,-0.53,0.63,1.19,2.49,4.31,4.84,5.55,4.23,2.5,2.61,1.04,1.83,0.54,0.89,-0.13,-0.11,-0.9,-1.0
73,0.35,-1.56,0.55,0.66,-0.61,1.26,1.94,2.1,2.58,5.19,7.58,4.11,3.14,3.55,3.17,0.83,0.05,0.99,-0.67,-1.57,0.8,-1.0
74,-0.83,-0.19,-1.79,1.17,-0.45,-0.98,0.96,0.26,0.15,1.68,3.54,3.2,4.66,3.7,6.81,5.39,4.34,2.62,1.24,0.13,-0.15,-1.0
75,-1.85,-1.65,0.15,-0.81,-1.24,1.83,0.52,0.21,0.5,1.7,0.93,3.28,2.98,2.83,5.91,6.34,4.07,4.24,2.15,2.44,-0.16,-1.0
76,1.03,0.6,-1.11,-0.5,-1.63,0.35,-0.51,-0.71,1.88,1.03,1.19,4.68,4.39,4.06,3.45,3.28,3.22,4.43,2.12,-0.21,-0.31,-1.0
77,-0.77,-0.44,-0.92,1.06,0.44,-0.2,1.36,1.46,0.23,1.99,3.43,2.85,4.4,3.26,4.69,5.56,2.0,2.83,0.01,4.28,-0.06,-1.0
78,0.32,0.79,-0.49,1.17,-0.33,1.6,3.05,4.67,4.65,6.05,5.52,3.73,4.7,3.37,0.85,0.12,-0.57,0.79,-0.51,-1.34,0.1,-1.0
79,-0.91,-1.78,0.3,2.37,2.32,0.29,0.65,-0.6,1.09,4.25,2.95,5.7,4.1,4.49,5.31,4.76,3.9,1.71,2.35,0.22,-1.53,-1.0
80,-0.29,-1.82,0.01,-1.41,0.53,0.66,1.44,3.63,3.43,4.35,5.23,4.29,3.84,1.9,4.35,2.32,-0.71,1.42,0.19,-0.66,-0.58,-1.0
81,-0.8,0.14,0.76,-1.02,-1.29,1.11,-0.08,2.52,1.69,2.9,5.24,4.3,3.13,3.92,4.41,4.9,2.25,0.98,1.86,-0.07,-0.35,-1.0
82,-1.9,-0.37,-0.37,1.52,0.07,2.54,1.05,1.4,0.15,1.23,3.41,3.75,4.38,4.61,5.39,1.75,2.71,3.96,0.65,-0.45,0.68,-1.0
83,-0.07,0.48,-0.93,0.37,-0.59,2.24,1.04,0.14,1.37,3.37,3.46,4.85,6.85,2.96,4.71,2.51,3.08,-0.67,0.95,-1.28,0.49,-1.0
84,-0.24,2.61,-1.12,1.96,-0.4,1.61,1.56,1.86,2.53,4.02,4.23,3.95,4.59,3.53,2.96,1.96,2.66,1.14,1.0,-0.36,-0.18,-1.0
85,1.39,-0.2,0.01,0.11,-0.98,0.71,1.33,2.04,3.17,2.48,4.18,4.58,5.1,3.94,4.43,3.42,4.41,1.44,0.99,0.2,-1.03,-1.0
86,-0.03,-0.31,-0.73,0.47,0.44,2.64,0.85,1.56,1.21,0.54,3.75,3.0,5.07,6.14,4.43,4.96,2.82,4.0,0.28,0.52,-1.38,-1.0
87,-1.11,1.01,-0.26,0.86,2.31,0.33,0.54,-0.64,-0.59,2.78,4.54,4.89,4.55,2.94,5.79,5.02,2.01,2.94,2.0,-0.63,-1.08,-1.0
88,0.09,-0.11,-0.95,-0.79,-0.47,1.78,1.4,2.95,2.0,4.32,4.64,5.67,5.87,3.25,1.91,0.67,-0.18,-0.26,0.04,1.25,0.44,-1.0
89,0.58,-1.83,-0.1,-0.97,0.28,0.03,-0.23,2.06,3.57,2.22,3.63,3.31,3.89,2.15,5.1,1.71,0.98,1.93,3.67,0.69,0.01,-1.0
90,0.27,0.99,-0.43,-0.48,-0.31,0.67,1.43,2.23,3.23,4.83,3.33,4.47,4.69,2.0,1.85,1.48,1.08,1.33,0.56,-0.08,0.19,-1.0
91,0.11,-1.03,-0.86,1.38,0.73,1.44,1.63,2.05,2.45,1.81,6.93,4.14,2.69,3.98,1.65,4.26,2.05,1.8,0.18,-2.18,0.45,-1.0
92,-0.16,0.91,1.3,-1.6,0.07,0.2,-0.73,0.37,1.7,0.68,3.02,4.92,4.38,4.88,4.52,3.21,3.2,1.19,3.38,0.68,-0.81,-1.0
93,0.23,0.01,-0.7,0.61,-2.94,0.2,1.55,2.8,3.3,3.07,4.47,4.85,3.9,2.71,3.95,2.93,-0.47,0.01,1.1,1.64,-1.35,-1.0
94,0.04,-1.4,0.58,2.4,0.3,-0.21,0.95,1.1,0.9,0.87,4.95,4.81,2.74,3.2,4.05,4.18,1.84,1.72,1.06,1.81,1.17,-1.0
95,1.13,-0.32,0.04,-0.85,-0.21,-0.1,-1.01,0.69,1.7,3.35,4.01,2.35,3.98,6.02,4.66,3.04,1.86,1.47,1.07,2.71,-1.32,-1.0
96,0.27,-0.45,1.18,-0.34,0.68,-0.01,-0.66,0.27,2.41,2.25,1.89,5.34,3.08,4.37,5.79,7.08,5.21,2.23,0.52,1.5,-2.65,-1.0
97,0.38,0.75,-0.37,-0.1,0.57,0.5,2.44,2.22,4.63,2.26,4.33,3.98,6.0,6.41,4.06,2.31,1.9,0.3,0.96,0.38,-0.53,-1.0
98,-0.95,1.15,0.64,1.76,-0.64,2.97,2.42,2.18,4.21,5.03,5.72,2.01,4.07,2.74,4.34,0.87,-0.17,1.7,-1.53,-0.39,1.18,-1.0
99,-0.5,-1.02,0.67,1.48,-0.07,-1.25,-0.62,1.45,-1.16,1.22,2.59,3.28,3.7,5.13,6.9,4.22,3.32,2.5,1.78,-0.62,-1.87,-1.0
100,-0.05,0.62,-0.49,-1.18,0.17,-0.24,0.43,1.56,1.4,2.39,3.53,4.45,4.04,2.82,3.19,4.94,3.33,2.78,0.08,1.65,0.51,-1.0
101,-0.43,0.89,0.59,1.36,0.07,2.64,-0.22,0.85,4.02,3.36,4.13,4.49,4.39,2.94,3.41,1.18,2.09,0.63,1.75,1.83,-2.39,-1.0
102,-0.35,-1.48,1.05,-1.28,0.25,1.59,0.8,3.45,3.74,4.44,5.45,4.05,3.59,3.09,2.16,0.97,0.15,1.74,0.25,0.07,0.87,-1.0
103,-0.53,0.83,-0.22,0.78,-0.41,0.28,1.54,0.67,2.22,3.33,5.77,4.61,3.27,4.3,3.86,3.34,4.72,2.37,0.53,-0.02,-0.19,-1.0
104,-0.34,0.41,-0.24,-0.97,1.02,0.34,0.42,2.38,-0.21,0.48,4.5,4.21,3.69,4.79,3.94,3.74,3.81,3.09,1.6,1.07,2.39,-1.0
105,0.81,-0.69,-1.1,-2.0,-0.8,-1.04,0.85,1.56,2.12,0.76,4.77,3.12,4.25,5.0,6.96,3.22,4.6,3.79,2.22,0.61,0.63,-1.0
106,0.59,-0.37,0.18,0.99,0.09,-0.29,3.39,2.43,3.83,4.55,7.4,5.27,5.52,1.41,1.28,1.67,-0.54,-0.15,2.01,-0.4,-0.65,-1.0
107,1.77,0.68,-1.7,0.75,0.4,-0.43,-0.87,-0.16,0.35,1.76,3.41,2.98,3.31,3.32,4.01,4.64,2.24,2.0,2.34,-0.18,-0.01,-1.0
108,-0.64,-1.38,-2.45,-1.48,-0.25,-0.54,2.96,2.67,2.75,3.02,5.12,2.97,4.22,3.57,4.54,2.71,1.46,0.13,0.87,-0.56,0.4,-1.0
109,-0.58,0.88,-0.34,0.41,-0.12,-0.06,-0.15,3.46,0.53,3.24,4.82,3.94,3.53,3.99,6.01,3.06,2.88,0.33,1.84,0.41,1.0,-1.0
110,0.49,1.79,0.13,0.05,0.82,2.14,2.4,3.1,4.62,3.91,4.88,4.0,3.35,5.86,2.13,1.23,1.14,-0.54,0.95,0.06,0.73,-1.0
111,-0.38,1.29,0.66,-0.81,0.57,0.17,-0.03,1.65,1.71,3.32,3.81,3.83,3.55,1.35,5.55,2.08,0.28,2.24,1.74,-0.05,1.14,-1.0
112,-0.85,0.96,-0.7,-0.61,-0.67,0.01,1.85,1.64,4.17,2.52,4.54,3.57,3.52,4.92,6.22,1.49,1.88,0.09,0.46,-0.58,-0.85,-1.0
113,1.03,0.33,-0.75,-1.74,-1.39,0.41,0.99,0.89,1.78,3.6,6.95,1.9,6.24,3.41,3.33,2.91,1.44,0.51,1.93,1.75,-1.43,-1.0
114,-1.45,-0.12,-0.35,-0.57,-1.08,1.02,-1.39,0.17,0.95,1.04,3.79,3.31,5.43,3.34,5.19,4.91,3.39,2.38,1.84,0.79,-0.06,-1.0
115,-0.68,1.17,0.85,1.22,-0.1,-0.8,-0.96,1.27,1.03,2.62,1.3,2.97,3.45,4.09,5.54,4.28,2.11,2.96,3.16,1.06,1.21,-1.0
116,1.77,0.56,-0.04,1.28,-0.53,1.39,2.67,1.81,3.45,5.18,4.05,4.5,4.89,3.61,3.47,2.67,3.09,1.43,1.15,-0.5,0.32,-1.0
117,1.9,0.32,0.02,-0.44,-0.43,1.14,4.05,3.83,4.29,5.7,5.88,5.23,4.83,2.68,3.06,1.22,1.26,1.81,1.73,-0.88,-0.26,-1.0
118,0.03,-1.17,1.22,0.19,0.1,1.41,-0.66,-0.47,0.54,3.91,4.01,2.22,4.88,4.76,6.17,5.72,1.77,1.71,2.15,0.68,-0.44,-1.0
119,0.78,1.14,0.25,-0.24,0.06,1.08,-0.87,2.77,2.85,4.2,3.06,2.45,3.82,3.28,3.29,1.3,0.61,2.09,-1.28,0.3,-1.23,-1.0
120,2.01,-1.71,0.97,0.26,1.03,1.09,2.44,0.42,3.04,3.18,4.07,3.87,6.16,2.53,3.41,2.27,2.34,2.53,0.57,-1.79,1.91,-1.0
121,0.91,-0.5,1.04,-1.26,0.73,1.98,0.27,0.45,1.27,2.18,0.81,4.21,3.22,4.53,5.47,4.4,2.53,0.4,0.06,1.17,-0.72,-1.0
122,0.22,0.46,0.07,0.07,1.89,1.62,-1.05,2.86,2.02,0.87,3.8,2.06,3.53,4.5,4.92,5.02,2.11,1.37,0.58,0.08,-0.22,-1.0
123,1.2,-0.48,0.8,1.72,0.17,0.87,0.76,2.72,3.55,4.12,5.44,4.42,3.41,1.86,1.62,-0.55,-1.15,-1.21,0.54,1.57,-2.09,-1.0
124,-2.76,0.07,1.12,-1.01,-0.78,1.83,-0.91,2.29,0.63,3.5,1.67,4.64,3.18,5.06,3.84,5.38,2.04,3.36,3.56,0.98,-0.86,-1.0
125,-1.14,0.35,0.52,-0.68,0.72,2.4,1.84,3.1,3.29,2.56,3.6,5.89,3.79,3.9,3.38,1.05,-1.52,1.16,-0.66,0.47,0.99,-1.0
126,0.82,1.51,0.29,-0.11,0.39,-0.81,-0.12,-0.34,-0.4,0.62,2.26,2.91,5.04,3.92,5.16,5.59,3.96,3.84,1.26,2.2,-0.18,-1.0
127,-1.24,1.5,0.03,1.22,-0.07,1.59,1.8,1.02,0.62,3.35,3.55,2.13,4.57,4.61,2.2,2.81,1.09,2.51,2.48,-0.85,0.28,-1.0
128,1.47,1.45,0.38,0.06,-1.18,0.72,1.47,3.64,5.09,5.91,6.09,4.58,5.83,2.75,2.9,1.98,-0.99,-0.85,-1.28,0.44,1.35,-1.0
129,-1.67,1.78,0.86,-0.51,0.75,0.32,0.93,3.55,3.84,5.44,5.58,5.37,5.41,4.99,3.84,2.92,-0.58,-1.44,-0.9,0.46,-2.07,-1.0
130,2.0,-0.73,-0.26,0.62,-1.5,0.05,0.97,1.55,3.19,4.47,4.1,5.12,3.7,4.31,3.85,0.75,2.87,0.1,-0.42,-1.2,-0.79,-1.0
131,-1.99,-0.73,-1.15,-0.86,-0.51,2.11,2.12,3.09,2.69,4.11,4.77,3.43,3.61,4.19,1.58,1.63,0.25,0.36,-0.17,0.43,-0.9,-1.0
132,-0.16,0.62,-0.17,-0.02,-0.55,-0.98,1.0,-1.22,-0.41,1.68,0.8,2.94,3.01,5.17,6.96,4.27,4.2,0.9,4.04,0.53,0.77,-1.0
133,-0.11,0.41,-0.71,0.25,-0.26,-0.66,1.44,2.37,0.67,3.35,4.12,2.9,4.2,4.8,4.03,2.31,2.9,1.55,1.24,1.43,0.24,-1.0
134,1.28,-1.42,-0.1,-0.96,-0.36,0.54,1.56,3.34,5.08,5.35,5.49,4.7,3.95,3.79,3.92,1.54,2.27,0.93,2.24,1.6,-1.07,-1.0
135,-0.94,1.85,-0.68,0.58,-0.62,-0.31,1.04,1.06,3.58,2.96,3.85,3.84,3.42,5.37,6.61,1.68,1.67,1.05,0.35,0.78,0.91,-1.0
136,-0.64,-1.11,-1.83,-1.06,-1.55,-0.64,0.48,-0.99,-0.08,0.63,0.94,3.02,2.57,4.97,7.66,7.55,5.24,4.51,1.88,1.89,0.68,-1.0
137,0.01,-1.0,0.73,0.15,-0.01,-1.21,0.8,-0.72,-0.14,-0.67,2.74,1.81,4.45,5.21,5.68,5.93,2.51,2.28,1.61,-0.79,2.3,-1.0
138,0.68,0.25,0.41,-0.26,0.67,1.73,-0.65,1.07,1.85,2.97,5.7,5.27,3.06,4.99,5.46,3.11,3.31,3.04,2.46,0.72,-0.49,-1.0
139,1.0,-0.06,0.43,0.84,0.67,1.28,1.43,1.15,2.17,2.43,4.12,4.46,5.05,4.15,2.93,3.7,0.62,1.16,0.24,0.64,1.09,-1.0
140,1.36,-0.24,1.79,1.22,1.0,2.21,0.03,2.23,3.21,4.42,4.82,4.41,3.74,3.24,1.36,2.98,-0.25,1.76,0.99,-0.67,-0.71,-1.0
141,0.53,0.45,-0.12,0.22,-0.5,0.92,2.03,2.71,4.53,2.59,6.93,4.56,2.32,4.6,1.36,1.75,0.24,0.14,2.5,-0.9,0.06,-1.0
142,-0.24,0.63,-1.1,-0.68,1.15,-0.52,0.19,2.14,0.64,4.25,4.82,4.6,4.57,4.18,5.16,3.26,2.58,2.15,1.99,1.17,-0.96,-1.0
143,1.48,0.67,0.57,-0.99,-0.71,1.32,0.37,0.84,1.32,5.45,3.46,4.34,4.47,5.24,2.61,2.73,2.72,1.2,2.46,0.19,-1.14,-1.0
144,-0.54,1.54,0.56,1.67,-0.01,0.78,2.16,4.13,3.58,3.93,6.17,4.78,3.75,1.98,1.56,1.75,0.77,2.25,0.5,-0.72,2.07,-1.0
